trapped.pig.uniq.id,uniq.group,trial,group.trapped.pig.order,pot.helper.uniq.id,pot.helper.response,related,pot.helper.helped.by.trapped.before,trapped.before,trapped.pig.helped.others.before,pothelper.sex,test.dur.look.s.per.min,pretrial.rate.curio.min,pretrial.open.yn,train.rate.curio.min,train.rate.open,lat.helped.min,test.dur.look.window,test.count.look.window,test.curios.score,pretrial.curio.yn,trapped.pig.sow,trapped.pig.sex,test.count.look.per.testmin,test.rate.curio.min,pretrial.rate.open.min,pothelper.mom
DG3_W_10,DG3_W,DG3_W10_221020,7,DG3_W_9,0,Yes,No,Yes,y,Female,24.41940921,0.69678318400000006,No,0.413333333,0.076666667,1.878833333,45.88,6,2,1,6073,w,3.193471126,1.064490375,0,6073
DG3_W_8,DG3_W,DG3_W8_221020,8,DG3_W_1,0,No,No,Yes,n,Male,15.27409157,0,No,0.253333333,0.03,2.398833333,36.64,3,0,0,6073,m,1.250607935,0,0,6079
DG3_W_8,DG3_W,DG3_W8_221020,8,DG3_W_10,0,Yes,No,Yes,n,Female,0,0.174703005,No,0.35,0.123333333,2.398833333,0,0,0,1,6073,m,0,0,0,6073
DG3_W_8,DG3_W,DG3_W8_221020,8,DG3_W_2,0,No,No,Yes,n,Male,0.483568401,0.174703005,No,0.24,0.046666667,2.398833333,1.16,1,0,1,6073,m,0.416869312,0,0,6079
DG3_W_8,DG3_W,DG3_W8_221020,8,DG3_W_3,0,No,No,No,n,Female,11.05537414,0,No,0.316666667,0.033333333,2.398833333,26.52,4,0,0,6073,m,1.667477246,0,0,6079
DG3_W_8,DG3_W,DG3_W8_221020,8,DG3_W_4,0,No,No,Yes,n,Female,19.87632877,0.174703005,Yes,0.17,0.01,2.398833333,47.68,5,1,1,6073,m,2.084346558,0.416869312,0.038617099,6079
DG3_W_8,DG3_W,DG3_W8_221020,8,DG3_W_5,0,No,No,Yes,n,Female,10.32168415,0,No,0.243333333,0.066666667,2.398833333,24.76,3,0,0,6073,m,1.250607935,0,0,6079
DG3_W_8,DG3_W,DG3_W8_221020,8,DG3_W_6,0,Yes,No,No,n,Male,20.0430765,0,No,0.32333333399999997,0.036666667,2.398833333,48.08,2,1,0,6073,m,0.833738623,0.416869312,0,6073
DG3_W_8,DG3_W,DG3_W8_221020,8,DG3_W_7,1,Yes,No,Yes,n,Male,16.70812201,0,No,0.286666667,0.09,2.398833333,40.08,3,0,0,6073,m,1.250607935,0,0,6073
DG3_W_8,DG3_W,DG3_W8_221020,8,DG3_W_9,0,Yes,No,Yes,n,Female,25.67914959,0.174703005,No,0.413333333,0.076666667,2.398833333,61.6,8,3,1,6073,m,3.334954492,1.250607935,0,6073
DG3_W_3,DG3_W,DG3_W3_231020,9,DG3_W_1,0,Yes,No,Yes,n,Male,0,0,No,0.253333333,0.03,NA,NA,NA,NA,0,6079,w,0,0,0,6079
DG3_W_3,DG3_W,DG3_W3_231020,9,DG3_W_10,0,No,No,Yes,n,Female,0,0.484300589,No,0.35,0.123333333,0.566833333,0,0,0,1,6079,w,0,0,0,6073
DG3_W_3,DG3_W,DG3_W3_231020,9,DG3_W_2,0,Yes,No,Yes,n,Male,0,0,No,0.24,0.046666667,NA,NA,NA,NA,0,6079,w,0,0,0,6079
DG3_W_3,DG3_W,DG3_W3_231020,9,DG3_W_4,0,Yes,No,Yes,n,Female,29.42663924,0.242150295,No,0.17,0.01,0.566833333,16.68,4,0,1,6079,w,7.056748019,0,0,6079
DG3_W_3,DG3_W,DG3_W3_231020,9,DG3_W_5,1,Yes,No,Yes,n,Female,30.83798884,0,No,0.243333333,0.066666667,0.566833333,17.48,2,0,0,6079,w,3.52837401,0,0,6079
DG3_W_3,DG3_W,DG3_W3_231020,9,DG3_W_6,0,No,No,No,n,Male,0,0.121075147,No,0.32333333399999997,0.036666667,0.566833333,0,0,0,1,6079,w,0,0,0,6073
DG3_W_3,DG3_W,DG3_W3_231020,9,DG3_W_7,0,No,No,Yes,n,Male,0,2.905803535,Yes,0.286666667,0.09,0.566833333,0,0,0,1,6079,w,0,0,0.067263971,6073
DG3_W_3,DG3_W,DG3_W3_231020,9,DG3_W_8,0,No,No,Yes,n,Male,0,0,No,0.186666667,0.033333333,NA,NA,NA,NA,0,6079,w,0,0,0,6073
DG3_W_3,DG3_W,DG3_W3_231020,9,DG3_W_9,0,No,No,Yes,n,Female,52.3610703,0,Yes,0.413333333,0.076666667,0.566833333,29.68,1,0,0,6079,w,1.764187005,0,0.013452794,6073
DG3_W_6,DG3_W,DG3_W6_231020,10,DG3_W_1,0,No,No,Yes,y,Male,1.620820293,0,No,0.253333333,0.03,3.0355,4.92,2,0,0,6073,m,0.658870038,0,0,6079
DG3_W_6,DG3_W,DG3_W6_231020,10,DG3_W_10,0,Yes,No,Yes,y,Female,15.20672047,0.174337517,No,0.35,0.123333333,3.0355,46.16,4,4,1,6073,m,1.317740076,1.317740076,0,6073
DG3_W_6,DG3_W,DG3_W6_231020,10,DG3_W_2,0,No,No,Yes,y,Male,0,0,No,0.24,0.046666667,NA,NA,NA,NA,0,6073,m,0,0,0,6079
DG3_W_6,DG3_W,DG3_W6_231020,10,DG3_W_3,0,No,No,Yes,y,Female,9.751276561,0,No,0.316666667,0.033333333,3.0355,29.6,6,0,0,6073,m,1.976610114,0,0,6079
DG3_W_6,DG3_W,DG3_W6_231020,10,DG3_W_4,1,No,Yes,Yes,y,Female,31.63893922,0,No,0.17,0.01,3.0355,96.04,9,2,0,6073,m,2.96491517,0.658870038,0,6079
DG3_W_6,DG3_W,DG3_W6_231020,10,DG3_W_5,0,No,No,Yes,y,Female,18.38247406,0,No,0.243333333,0.066666667,3.0355,55.8,5,0,0,6073,m,1.647175095,0,0,6079
DG3_W_6,DG3_W,DG3_W6_231020,10,DG3_W_7,0,Yes,No,Yes,y,Male,0,0,No,0.286666667,0.09,NA,NA,NA,NA,0,6073,m,0,0,0,6073
DG3_W_6,DG3_W,DG3_W6_231020,10,DG3_W_8,0,Yes,No,Yes,y,Male,2.991269972,0,No,0.186666667,0.033333333,3.0355,9.08,3,0,0,6073,m,0.988305057,0,0,6073
DG3_W_6,DG3_W,DG3_W6_231020,10,DG3_W_9,0,Yes,No,Yes,y,Female,32.07379344,0,No,0.413333333,0.076666667,3.0355,97.36,2,0,0,6073,m,0.658870038,0,0,6073
DG4_F_3,DG4_F,DG4_F3_301120,1,DG4_F_1,0,Yes,No,No,n,Male,0,0.125,No,0.16,0.086666666,1.852,0,0,0,1,6099,m,0,0,0,6099
DG4_F_3,DG4_F,DG4_F3_301120,1,DG4_F_10,0,No,No,No,n,Female,8.423326134,0.75,Yes,0.243333333,0.026666667,1.852,15.6,1,0,1,6099,m,0.539956803,0,0.013888889,6188
DG4_F_3,DG4_F,DG4_F3_301120,1,DG4_F_2,0,Yes,No,No,n,Male,0,0,Yes,0.216666667,0.076666667,1.852,0,0,0,0,6099,m,0,0,0.013888889,6099
DG4_F_3,DG4_F,DG4_F3_301120,1,DG4_F_4,0,Yes,No,No,n,Female,0,0.125,Yes,0.26,0.036666667,1.852,0,0,0,1,6099,m,0,0,0.064851889,6099
DG4_F_3,DG4_F,DG4_F3_301120,1,DG4_F_5,1,Yes,No,No,n,Female,26.26349892,0,No,0.206666666,0.053333333,1.852,48.64,4,0,0,6099,m,2.159827214,0,0,6099
DG4_F_3,DG4_F,DG4_F3_301120,1,DG4_F_6,0,No,No,No,n,Male,3.952483801,0.125,No,0.096666667,0.033333333,1.852,7.32,1,0,1,6099,m,0.539956803,0,0,6188
DG4_F_3,DG4_F,DG4_F3_301120,1,DG4_F_7,0,No,No,No,n,Male,0,0.625,No,0.146666667,0.05,1.852,0,0,0,1,6099,m,0,0,0,6188
DG4_F_3,DG4_F,DG4_F3_301120,1,DG4_F_8,0,No,No,No,n,Female,10.79913607,0.25,Yes,0.233333333,0.083333333,1.852,20,1,1,1,6099,m,0.539956803,0.539956803,0.013888889,6188
DG4_F_3,DG4_F,DG4_F3_301120,1,DG4_F_9,0,No,No,No,n,Female,22.07343413,0,No,0.15,0.026666667,1.852,40.88,2,0,0,6099,m,1.079913607,0,0,6188
DG4_F_9,DG4_F,DG4_F9_301120,2,DG4_F_1,0,No,No,No,n,Male,0.83,0,No,0.16,0.086666666,20,16.6,2,0,0,6188,w,0.1,0,0,6099
DG4_F_9,DG4_F,DG4_F9_301120,2,DG4_F_10,0,Yes,No,No,n,Female,1.456,0,No,0.243333333,0.026666667,20,29.12,3,0,0,6188,w,0.15,0,0,6188
DG4_F_9,DG4_F,DG4_F9_301120,2,DG4_F_2,0,No,No,No,n,Male,0.952,0,No,0.216666667,0.076666667,20,19.04,3,1,0,6188,w,0.15,0.05,0,6099
DG4_F_9,DG4_F,DG4_F9_301120,2,DG4_F_3,0,No,No,Yes,n,Male,0.918,0,No,0.223333334,0.04,20,18.36,3,1,0,6188,w,0.15,0.05,0,6099
DG4_F_9,DG4_F,DG4_F9_301120,2,DG4_F_4,0,No,No,No,n,Female,0,0.172552629,No,0.26,0.036666667,20,0,0,0,1,6188,w,0,0,0,6099
DG4_F_9,DG4_F,DG4_F9_301120,2,DG4_F_5,0,No,No,No,n,Female,1.392,0,No,0.206666666,0.053333333,20,27.84,3,1,0,6188,w,0.15,0.05,0,6099
DG4_F_9,DG4_F,DG4_F9_301120,2,DG4_F_6,0,Yes,No,No,n,Male,0,0,No,0.096666667,0.033333333,NA,NA,NA,NA,0,6188,w,0,0,0,6188
DG4_F_9,DG4_F,DG4_F9_301120,2,DG4_F_7,0,Yes,No,No,n,Male,2.76,0,No,0.146666667,0.05,20,55.2,4,1,0,6188,w,0.2,0.05,0,6188
DG4_F_9,DG4_F,DG4_F9_301120,2,DG4_F_8,0,Yes,No,No,n,Female,0,0,No,0.233333333,0.083333333,NA,NA,NA,NA,0,6188,w,0,0,0,6188
DG4_F_4,DG4_F,DG4_F4_011220,3,DG4_F_1,0,Yes,No,No,n,Male,0,0.171330668,Yes,0.16,0.086666666,6.22,0,0,0,1,6099,w,0,0,0.03292563,6099
DG4_F_4,DG4_F,DG4_F4_011220,3,DG4_F_10,0,No,No,No,n,Female,8.411575563,0,No,0.243333333,0.026666667,6.22,52.32,6,1,0,6099,w,0.964630225,0.160771704,0,6188
DG4_F_4,DG4_F,DG4_F4_011220,3,DG4_F_2,0,Yes,No,No,n,Male,4.192926045,0,No,0.216666667,0.076666667,6.22,26.08,2,0,0,6099,w,0.321543408,0,0,6099
DG4_F_4,DG4_F,DG4_F4_011220,3,DG4_F_3,0,Yes,No,Yes,n,Male,0,0,No,0.223333334,0.04,NA,NA,NA,NA,0,6099,w,0,0,0,6099
DG4_F_4,DG4_F,DG4_F4_011220,3,DG4_F_5,1,Yes,No,No,n,Female,0.655948553,0,No,0.206666666,0.053333333,6.22,4.08,1,0,0,6099,w,0.160771704,0,0,6099
DG4_F_4,DG4_F,DG4_F4_011220,3,DG4_F_6,0,No,No,No,n,Male,0,0,No,0.096666667,0.033333333,NA,NA,NA,NA,0,6099,w,0,0,0,6188
DG4_F_4,DG4_F,DG4_F4_011220,3,DG4_F_7,0,No,No,No,n,Male,20.18006431,0.342661336,No,0.146666667,0.05,6.22,125.52,11,0,1,6099,w,1.768488746,0,0,6188
DG4_F_4,DG4_F,DG4_F4_011220,3,DG4_F_8,0,No,No,No,n,Female,0,0,No,0.233333333,0.083333333,6.22,0,0,1,0,6099,w,0,0.160771704,0,6188
DG4_F_4,DG4_F,DG4_F4_011220,3,DG4_F_9,0,No,No,Yes,n,Female,0,0,No,0.15,0.026666667,NA,NA,NA,NA,0,6099,w,0,0,0,6188
DG4_F_6,DG4_F,DG4_F6_011220,4,DG4_F_1,0,No,No,No,n,Male,0,0,No,0.16,0.086666666,NA,NA,NA,NA,0,6188,m,0,0,0,6099
DG4_F_6,DG4_F,DG4_F6_011220,4,DG4_F_10,0,Yes,No,No,n,Female,8.041516247,0,No,0.243333333,0.026666667,14.77333333,118.8,5,1,0,6188,m,0.338447654,0.067689531,0,6188
DG4_F_6,DG4_F,DG4_F6_011220,4,DG4_F_2,0,No,No,No,n,Male,1.5,0,No,0.216666667,0.076666667,14.77333333,22.16,1,0,0,6188,m,0.067689531,0,0,6099
DG4_F_6,DG4_F,DG4_F6_011220,4,DG4_F_3,0,No,No,Yes,n,Male,2.274368232,0,No,0.223333334,0.04,14.77333333,33.6,2,0,0,6188,m,0.135379061,0,0,6099
DG4_F_6,DG4_F,DG4_F6_011220,4,DG4_F_4,0,No,No,Yes,n,Female,0,0,No,0.26,0.036666667,NA,NA,NA,NA,0,6188,m,0,0,0,6099
DG4_F_6,DG4_F,DG4_F6_011220,4,DG4_F_5,1,No,No,No,n,Female,1.865523466,0,No,0.206666666,0.053333333,14.77333333,27.56,3,0,0,6188,m,0.203068592,0,0,6099
DG4_F_6,DG4_F,DG4_F6_011220,4,DG4_F_7,0,Yes,No,No,n,Male,4.6299639,0.330069315,Yes,0.146666667,0.05,14.77333333,68.4,3,0,1,6188,m,0.203068592,0,0.103225185,6188
DG4_F_6,DG4_F,DG4_F6_011220,4,DG4_F_8,0,Yes,No,No,n,Female,0,0,No,0.233333333,0.083333333,NA,NA,NA,NA,0,6188,m,0,0,0,6188
DG4_F_6,DG4_F,DG4_F6_011220,4,DG4_F_9,0,Yes,No,Yes,n,Female,0.676895307,0.165034657,No,0.15,0.026666667,14.77333333,10,1,1,1,6188,m,0.067689531,0.067689531,0,6188
DG4_F_7,DG4_F,DG4_F7_021220,5,DG4_F_1,1,No,No,No,n,Male,12.89195776,0,No,0.16,0.086666666,1.641333333,21.16,1,0,0,6188,m,0.609260764,0,0,6099
DG4_F_7,DG4_F,DG4_F7_021220,5,DG4_F_10,0,Yes,No,No,n,Female,33.19252641,0,No,0.243333333,0.026666667,1.641333333,54.48,3,0,0,6188,m,1.827782291,0,0,6188
DG4_F_7,DG4_F,DG4_F7_021220,5,DG4_F_2,0,No,No,No,n,Male,0,0.517360313,No,0.216666667,0.076666667,1.641333333,0,0,0,1,6188,m,0,0,0,6099
DG4_F_7,DG4_F,DG4_F7_021220,5,DG4_F_3,0,No,No,Yes,n,Male,0,0,No,0.223333334,0.04,NA,NA,NA,NA,0,6188,m,0,0,0,6099
DG4_F_7,DG4_F,DG4_F7_021220,5,DG4_F_4,0,No,No,Yes,n,Female,43.35499595,0.517360313,No,0.26,0.036666667,1.641333333,71.16,2,1,1,6188,m,1.218521527,0.609260764,0,6099
DG4_F_7,DG4_F,DG4_F7_021220,5,DG4_F_5,0,No,No,No,n,Female,0,0,No,0.206666666,0.053333333,NA,NA,NA,NA,0,6188,m,0,0,0,6099
DG4_F_7,DG4_F,DG4_F7_021220,5,DG4_F_6,0,Yes,No,Yes,n,Male,0,0,No,0.096666667,0.033333333,NA,NA,NA,NA,0,6188,m,0,0,0,6188
DG4_F_7,DG4_F,DG4_F7_021220,5,DG4_F_8,0,Yes,No,No,n,Female,0,0,No,0.233333333,0.083333333,NA,NA,NA,NA,0,6188,m,0,0,0,6188
DG4_F_7,DG4_F,DG4_F7_021220,5,DG4_F_9,0,Yes,No,Yes,n,Female,0,0,No,0.15,0.026666667,NA,NA,NA,NA,0,6188,m,0,0,0,6188
DG4_F_8,DG4_F,DG4_F8_021220,6,DG4_F_1,0,No,No,No,n,Male,2.39,0,No,0.16,0.086666666,20,47.8,6,0,0,6188,w,0.3,0,0,6099
DG4_F_8,DG4_F,DG4_F8_021220,6,DG4_F_10,0,Yes,No,No,n,Female,1.35,0,No,0.243333333,0.026666667,20,27,4,1,0,6188,w,0.2,0.05,0,6188
DG4_F_8,DG4_F,DG4_F8_021220,6,DG4_F_2,0,No,No,No,n,Male,10.95,0.348513011,No,0.216666667,0.076666667,20,219,8,0,1,6188,w,0.4,0,0,6099
DG4_F_8,DG4_F,DG4_F8_021220,6,DG4_F_3,0,No,No,Yes,n,Male,1.254,0,No,0.223333334,0.04,20,25.08,2,0,0,6188,w,0.1,0,0,6099
DG4_F_8,DG4_F,DG4_F8_021220,6,DG4_F_4,0,No,No,Yes,n,Female,0,0.174256506,No,0.26,0.036666667,20,0,0,0,1,6188,w,0,0,0,6099
DG4_F_8,DG4_F,DG4_F8_021220,6,DG4_F_5,0,No,No,No,n,Female,0.114,0,No,0.206666666,0.053333333,20,2.28,1,0,0,6188,w,0.05,0,0,6099
DG4_F_8,DG4_F,DG4_F8_021220,6,DG4_F_6,0,Yes,No,Yes,n,Male,0,0,No,0.096666667,0.033333333,NA,NA,NA,NA,0,6188,w,0,0,0,6188
DG4_F_8,DG4_F,DG4_F8_021220,6,DG4_F_7,0,Yes,No,Yes,n,Male,4.24,0,No,0.146666667,0.05,20,84.8,3,0,0,6188,w,0.15,0,0,6188
DG4_F_8,DG4_F,DG4_F8_021220,6,DG4_F_9,0,Yes,No,Yes,n,Female,0,0,No,0.15,0.026666667,NA,NA,NA,NA,0,6188,w,0,0,0,6188
DG4_F_5,DG4_F,DG4_F5_031220,7,DG4_F_1,0,Yes,No,No,y,Male,3.767673968,0,No,0.16,0.086666666,4.809333333,18.12,2,0,0,6099,w,0.415858054,0,0,6099
DG4_F_5,DG4_F,DG4_F5_031220,7,DG4_F_10,0,No,No,No,y,Female,5.173274189,0,No,0.243333333,0.026666667,4.809333333,24.88,2,0,0,6099,w,0.415858054,0,0,6188
DG4_F_5,DG4_F,DG4_F5_031220,7,DG4_F_2,0,Yes,No,No,y,Male,2.287219296,0,No,0.216666667,0.076666667,4.809333333,11,1,0,0,6099,w,0.207929027,0,0,6099
DG4_F_5,DG4_F,DG4_F5_031220,7,DG4_F_3,0,Yes,Yes,Yes,y,Male,0,0,No,0.223333334,0.04,NA,NA,NA,NA,0,6099,w,0,0,0,6099
DG4_F_5,DG4_F,DG4_F5_031220,7,DG4_F_4,0,Yes,Yes,Yes,y,Female,9.810091489,0,No,0.26,0.036666667,4.809333333,47.18,2,0,0,6099,w,0.415858054,0,0,6099
DG4_F_5,DG4_F,DG4_F5_031220,7,DG4_F_6,0,No,Yes,Yes,y,Male,27.38841142,0,No,0.096666667,0.033333333,4.809333333,131.72,5,1,0,6099,w,1.039645135,0.207929027,0,6188
DG4_F_5,DG4_F,DG4_F5_031220,7,DG4_F_7,1,No,No,Yes,y,Male,6.620460217,0,No,0.146666667,0.05,4.809333333,31.84,3,1,0,6099,w,0.623787081,0.207929027,0,6188
DG4_F_5,DG4_F,DG4_F5_031220,7,DG4_F_8,0,No,No,Yes,y,Female,0,0,No,0.233333333,0.083333333,NA,NA,NA,NA,0,6099,w,0,0,0,6188
DG4_F_5,DG4_F,DG4_F5_031220,7,DG4_F_9,0,No,No,Yes,y,Female,5.63903521,0,No,0.15,0.026666667,4.809333333,27.12,1,0,0,6099,w,0.207929027,0,0,6188
DG4_F_1,DG4_F,DG4_F1_031220,8,DG4_F_10,0,No,No,No,y,Female,2.294422081,0,No,0.243333333,0.026666667,2.318666667,5.32,1,0,0,6099,m,0.431282346,0,0,6188
DG4_F_1,DG4_F,DG4_F1_031220,8,DG4_F_2,1,Yes,No,No,y,Male,17.71707878,0.173130194,No,0.216666667,0.076666667,2.318666667,41.08,2,0,1,6099,m,0.862564692,0,0,6099
DG4_F_1,DG4_F,DG4_F1_031220,8,DG4_F_3,0,Yes,No,Yes,y,Male,37.12478435,0,No,0.223333334,0.04,2.318666667,86.08,4,3,0,6099,m,1.725129384,1.293847038,0,6099
DG4_F_1,DG4_F,DG4_F1_031220,8,DG4_F_4,0,Yes,No,Yes,y,Female,12.0586544,0.346260388,No,0.26,0.036666667,2.318666667,27.96,3,1,1,6099,m,1.293847038,0.431282346,0,6099
DG4_F_1,DG4_F,DG4_F1_031220,8,DG4_F_5,0,Yes,No,Yes,y,Female,0,0,No,0.206666666,0.053333333,NA,NA,NA,NA,0,6099,m,0,0,0,6099
DG4_F_1,DG4_F,DG4_F1_031220,8,DG4_F_6,0,No,No,Yes,y,Male,0,0,No,0.096666667,0.033333333,NA,NA,NA,NA,0,6099,m,0,0,0,6188
DG4_F_1,DG4_F,DG4_F1_031220,8,DG4_F_7,0,No,Yes,Yes,y,Male,0,0,No,0.146666667,0.05,NA,NA,NA,NA,0,6099,m,0,0,0,6188
DG4_F_1,DG4_F,DG4_F1_031220,8,DG4_F_8,0,No,No,Yes,y,Female,0,0,No,0.233333333,0.083333333,NA,NA,NA,NA,0,6099,m,0,0,0,6188
DG4_F_1,DG4_F,DG4_F1_031220,8,DG4_F_9,0,No,No,Yes,y,Female,0,0,No,0.15,0.026666667,NA,NA,NA,NA,0,6099,m,0,0,0,6188
DG4_F_10,DG4_F,DG4_F10_041220,9,DG4_F_1,0,No,No,Yes,n,Male,0,0.333667,No,0.16,0.086666666,3.100666667,0,0,0,1,6188,w,0,0,0,6099
DG4_F_10,DG4_F,DG4_F10_041220,9,DG4_F_2,0,No,No,No,n,Male,4.657062997,0,No,0.216666667,0.076666667,3.100666667,14.44,3,1,0,6188,w,0.967533864,0.322511288,0,6099
DG4_F_10,DG4_F,DG4_F10_041220,9,DG4_F_3,0,No,No,Yes,n,Male,5.869705439,0,No,0.223333334,0.04,3.100666667,18.2,2,0,0,6188,w,0.645022576,0,0,6099
DG4_F_10,DG4_F,DG4_F10_041220,9,DG4_F_4,0,No,No,Yes,n,Female,0,0.500500501,No,0.26,0.036666667,3.100666667,0,0,0,1,6188,w,0,0,0,6099
DG4_F_10,DG4_F,DG4_F10_041220,9,DG4_F_5,1,No,No,Yes,n,Female,12.84884971,0,No,0.206666666,0.053333333,3.100666667,39.84,3,3,0,6188,w,0.967533864,0.967533864,0,6099
DG4_F_10,DG4_F,DG4_F10_041220,9,DG4_F_6,0,Yes,No,Yes,n,Male,0,0,No,0.096666667,0.033333333,NA,NA,NA,NA,0,6188,w,0,0,0,6188
DG4_F_10,DG4_F,DG4_F10_041220,9,DG4_F_7,0,Yes,No,Yes,n,Male,0,0,No,0.146666667,0.05,NA,NA,NA,NA,0,6188,w,0,0,0,6188
DG4_F_10,DG4_F,DG4_F10_041220,9,DG4_F_8,0,Yes,No,Yes,n,Female,0,0.1668335,No,0.233333333,0.083333333,3.100666667,0,0,0,1,6188,w,0,0,0,6188
DG4_F_10,DG4_F,DG4_F10_041220,9,DG4_F_9,0,Yes,No,Yes,n,Female,0,0,No,0.15,0.026666667,NA,NA,NA,NA,0,6188,w,0,0,0,6188
DG4_F_2,DG4_F,DG4_F2_041220,10,DG4_F_1,0,Yes,No,Yes,y,Male,0,0,No,0.16,0.086666666,NA,NA,NA,NA,0,6099,m,0,0,0,6099
DG4_F_2,DG4_F,DG4_F2_041220,10,DG4_F_10,0,No,No,Yes,y,Female,0,0,No,0.243333333,0.026666667,NA,NA,NA,NA,0,6099,m,0,0,0,6188
DG4_F_2,DG4_F,DG4_F2_041220,10,DG4_F_3,0,Yes,No,Yes,y,Male,2.350515464,0,No,0.223333334,0.04,2.263333333,5.32,1,0,0,6099,m,0.441826215,0,0,6099
DG4_F_2,DG4_F,DG4_F2_041220,10,DG4_F_4,0,Yes,No,Yes,y,Female,17.14285715,0.178933556,No,0.26,0.036666667,2.263333333,38.8,3,1,1,6099,m,1.325478645,0.441826215,0,6099
DG4_F_2,DG4_F,DG4_F2_041220,10,DG4_F_5,0,Yes,No,Yes,y,Female,5.496318116,0,No,0.206666666,0.053333333,2.263333333,12.44,3,2,0,6099,m,1.325478645,0.88365243,0,6099
DG4_F_2,DG4_F,DG4_F2_041220,10,DG4_F_6,0,No,No,Yes,y,Male,4.842415317,0,No,0.096666667,0.033333333,2.263333333,10.96,1,0,0,6099,m,0.441826215,0,0,6188
DG4_F_2,DG4_F,DG4_F2_041220,10,DG4_F_7,1,No,No,Yes,y,Male,14.84536083,0.357867112,No,0.146666667,0.05,2.263333333,33.6,1,1,1,6099,m,0.441826215,0.441826215,0,6188
DG4_F_2,DG4_F,DG4_F2_041220,10,DG4_F_8,0,No,No,Yes,y,Female,0,0,No,0.233333333,0.083333333,NA,NA,NA,NA,0,6099,m,0,0,0,6188
DG4_F_2,DG4_F,DG4_F2_041220,10,DG4_F_9,0,No,No,Yes,y,Female,0,0,No,0.15,0.026666667,NA,NA,NA,NA,0,6099,m,0,0,0,6188
DG4_W_10,DG4_W,DG4_W10_301112,1,DG4_W_1,0,No,No,No,n,Male,4.285714285,0,No,0.21,0.043333333,2.146666667,9.2,2,0,0,6310,w,0.931677018,0,0,6197
DG4_W_10,DG4_W,DG4_W10_301112,1,DG4_W_2,0,No,No,No,n,Male,27.65217391,0,No,0.57,0.073333333,2.146666667,59.36,4,1,0,6310,w,1.863354037,0.465838509,0,6197
DG4_W_10,DG4_W,DG4_W10_301112,1,DG4_W_3,0,No,No,No,n,Male,3.968944099,0.160685592,No,0.47,0.006666667,2.146666667,8.52,1,0,1,6310,w,0.465838509,0,0,6197
DG4_W_10,DG4_W,DG4_W10_301112,1,DG4_W_4,1,No,No,No,n,Female,10.52795031,0.482056776,Yes,0.616666667,0.106666667,2.146666667,22.6,1,0,1,6310,w,0.465838509,0,0.035726667,6197
DG4_W_10,DG4_W,DG4_W10_301112,1,DG4_W_5,0,No,No,No,n,Female,13.82608695,0,No,0.473333333,0.066666667,2.146666667,29.68,1,0,0,6310,w,0.465838509,0,0,6197
DG4_W_10,DG4_W,DG4_W10_301112,1,DG4_W_6,0,Yes,No,No,n,Male,0,0,No,0.29,0.116666667,NA,NA,NA,NA,0,6310,w,0,0,0,6310
DG4_W_10,DG4_W,DG4_W10_301112,1,DG4_W_7,0,Yes,No,No,n,Male,0,0,No,0.313333333,0.043333333,NA,NA,NA,NA,0,6310,w,0,0,0,6310
DG4_W_10,DG4_W,DG4_W10_301112,1,DG4_W_8,0,Yes,No,No,n,Female,0,0,No,0.403333333,0.046666667,NA,NA,NA,NA,0,6310,w,0,0,0,6310
DG4_W_10,DG4_W,DG4_W10_301112,1,DG4_W_9,0,Yes,No,No,n,Female,0,0,No,0.32,0.086666667,NA,NA,NA,NA,0,6310,w,0,0,0,6310
DG4_W_6,DG4_W,DG4_W6_301120,2,DG4_W_1,0,No,No,No,n,Male,0,0,Yes,0.21,0.043333333,2.849333333,0,0,0,0,6310,m,0,0,0.019600925,6197
DG4_W_6,DG4_W,DG4_W6_301120,2,DG4_W_10,0,Yes,No,Yes,n,Female,0,0,No,0.473333333,0.02,NA,NA,NA,NA,0,6310,m,0,0,0,6310
DG4_W_6,DG4_W,DG4_W6_301120,2,DG4_W_2,0,No,No,No,n,Male,0,0.176408326,No,0.57,0.073333333,2.849333333,0,0,0,1,6310,m,0,0,0,6197
DG4_W_6,DG4_W,DG4_W6_301120,2,DG4_W_3,0,No,No,No,n,Male,0,0,No,0.47,0.006666667,NA,NA,NA,NA,0,6310,m,0,0,0,6197
DG4_W_6,DG4_W,DG4_W6_301120,2,DG4_W_4,1,No,No,No,n,Female,3.3060365,0.176408326,No,0.616666667,0.106666667,2.849333333,9.42,1,1,1,6310,m,0.350959289,0.350959289,0,6197
DG4_W_6,DG4_W,DG4_W6_301120,2,DG4_W_5,0,No,No,No,n,Female,4.099204493,0,No,0.473333333,0.066666667,2.849333333,11.68,1,0,0,6310,m,0.350959289,0,0,6197
DG4_W_6,DG4_W,DG4_W6_301120,2,DG4_W_7,0,Yes,No,No,n,Male,0,0,No,0.313333333,0.043333333,NA,NA,NA,NA,0,6310,m,0,0,0,6310
DG4_W_6,DG4_W,DG4_W6_301120,2,DG4_W_8,0,Yes,No,No,n,Female,0,0,No,0.403333333,0.046666667,NA,NA,NA,NA,0,6310,m,0,0,0,6310
DG4_W_6,DG4_W,DG4_W6_301120,2,DG4_W_9,0,Yes,No,No,n,Female,58.96116051,0,No,0.32,0.086666667,2.849333333,168,1,0,0,6310,m,0.350959289,0,0,6310
