trapped.pig.uniq.id,pot.helper.uniq.id,trial,uniq.group,Test_subj.opens.testbox,Test_subj.opens.emptybox.to20,Sep_rate.open.anybox,daily.test.order.within.group,group.test.order,test.day,related,trapped.before,pothelper.sex,famil.rate.open.anybox,dur.look.testwindow.s,rate.look.testwindow.s.per.min,prop.look.test.window,dur.look.emptywindow.s,rate.look.emptywindow.s.per.min,prop.look.emptywindow,lat.helped.min,trapped.pig.sow,trapped.pig.sex,pothelper.sow,location.test.box,date,Sep_numtimes.open.testbox,Sep_numtimes.open.emptybox,Sep_rate.open.testbox_permin,Sep_rate.open.emptybox_permin,famil.rate.curio.min
DG3_W_6,DG3_W_10,DG3_W6_231020,DG3_W,0,0,0,2,10,5,y,y,Female,0.123333333,46.16,15.20672047,0.253445341,0,0,0,3.0355,6073,m,6073,front,23.10.20,0,0,0,0,0.35
DG3_W_6,DG3_W_2,DG3_W6_231020,DG3_W,0,0,0,2,10,5,n,y,Male,0.046666667,0,0,0,0,0,0,3.0355,6073,m,6079,front,23.10.20,0,0,0,0,0.24
DG3_W_6,DG3_W_3,DG3_W6_231020,DG3_W,0,0,0,2,10,5,n,y,Female,0.033333333,29.6,9.751276561,0.162521276,1.36,0.448031626,0.007467194,3.0355,6073,m,6079,front,23.10.20,0,0,0,0,0.316666667
DG3_W_6,DG3_W_4,DG3_W6_231020,DG3_W,1,0,0,2,10,5,n,y,Female,0.01,96.04,31.63893922,0.527315654,0,0,0,3.0355,6073,m,6079,front,23.10.20,0,0,0,0,0.17
DG3_W_6,DG3_W_5,DG3_W6_231020,DG3_W,0,0,0,2,10,5,n,y,Female,0.066666667,55.8,18.38247406,0.306374568,0,0,0,3.0355,6073,m,6079,front,23.10.20,0,0,0,0,0.243333333
DG3_W_6,DG3_W_7,DG3_W6_231020,DG3_W,0,0,0,2,10,5,y,y,Male,0.09,0,0,0,0,0,0,3.0355,6073,m,6073,front,23.10.20,0,0,0,0,0.286666667
DG3_W_6,DG3_W_8,DG3_W6_231020,DG3_W,0,0,0,2,10,5,y,y,Male,0.033333333,9.08,2.991269972,0.0498545,0,0,0,3.0355,6073,m,6073,front,23.10.20,0,0,0,0,0.186666667
DG3_W_6,DG3_W_9,DG3_W6_231020,DG3_W,0,0,0,2,10,5,y,y,Female,0.076666667,97.36,32.07379344,0.534563224,0,0,0,3.0355,6073,m,6073,front,23.10.20,0,0,0,0,0.413333333
DG3_W_7,DG3_W_1,DG3_W7_191020,DG3_W,0,0,0,2,2,1,n,n,Male,0.03,36.56,17.91425072,0.298570845,0,0,0,2.040833333,6073,m,6079,side,19.10.20,0,0,0,0,0.253333333
DG3_W_7,DG3_W_10,DG3_W7_191020,DG3_W,0,0,0,2,2,1,y,n,Female,0.123333333,0,0,0,0,0,0,2.040833333,6073,m,6073,side,19.10.20,0,0,0,0,0.35
DG3_W_7,DG3_W_2,DG3_W7_191020,DG3_W,0,0,0,2,2,1,n,y,Male,0.046666667,2.6,1.273989384,0.021233156,5.04,2.469579421,0.041159657,2.040833333,6073,m,6079,side,19.10.20,0,0,0,0,0.24
DG3_W_7,DG3_W_3,DG3_W7_191020,DG3_W,0,0,0,2,2,1,n,n,Female,0.033333333,0,0,0,0,0,0,2.040833333,6073,m,6079,side,19.10.20,0,0,0,0,0.316666667
DG3_W_7,DG3_W_4,DG3_W7_191020,DG3_W,1,0,0,2,2,1,n,n,Female,0.01,64.4,31.55573704,0.525928951,0,0,0,2.040833333,6073,m,6079,side,19.10.20,0,0,0,0,0.17
DG3_W_7,DG3_W_5,DG3_W7_191020,DG3_W,0,0,0,2,2,1,n,n,Female,0.066666667,16.04,7.859534505,0.130992242,0,0,0,2.040833333,6073,m,6079,side,19.10.20,0,0,0,0,0.243333333
DG3_W_7,DG3_W_6,DG3_W7_191020,DG3_W,0,0,0,2,2,1,y,n,Male,0.036666667,27.4,13.42588812,0.223764802,0,0,0,2.040833333,6073,m,6073,side,19.10.20,0,0,0,0,0.323333334
DG3_W_7,DG3_W_8,DG3_W7_191020,DG3_W,0,1,0,2,2,1,y,n,Male,0.033333333,26.56,13.01429155,0.216904859,0,0,0,2.040833333,6073,m,6073,side,19.10.20,0,0,0,0,0.186666667
DG3_W_7,DG3_W_9,DG3_W7_191020,DG3_W,0,0,0,2,2,1,y,n,Female,0.076666667,55.44,27.16537363,0.452756227,0,0,0,2.040833333,6073,m,6073,side,19.10.20,0,0,0,0,0.413333333
DG3_W_8,DG3_W_1,DG3_W8_221020,DG3_W,0,0,0,2,8,4,n,y,Male,0.03,36.64,15.27409157,0.254568193,0,0,0,2.398833333,6073,m,6079,front,22.10.20,0,0,0,0,0.253333333
DG3_W_8,DG3_W_10,DG3_W8_221020,DG3_W,0,0,0,2,8,4,y,y,Female,0.123333333,0,0,0,0,0,0,2.398833333,6073,m,6073,front,22.10.20,0,0,0,0,0.35
DG3_W_8,DG3_W_2,DG3_W8_221020,DG3_W,0,0,0,2,8,4,n,y,Male,0.046666667,1.16,0.483568401,0.008059473,0,0,0,2.398833333,6073,m,6079,front,22.10.20,0,0,0,0,0.24
DG3_W_8,DG3_W_3,DG3_W8_221020,DG3_W,0,0,0,2,8,4,n,n,Female,0.033333333,26.52,11.05537414,0.184256236,2.12,0.88376294,0.014729382,2.398833333,6073,m,6079,front,22.10.20,0,0,0,0,0.316666667
DG3_W_8,DG3_W_4,DG3_W8_221020,DG3_W,0,1,0.174703005,2,8,4,n,y,Female,0.01,47.68,19.87632877,0.331272146,0,0,0,2.398833333,6073,m,6079,front,22.10.20,0,1,0,0.174703005,0.17
DG3_W_8,DG3_W_5,DG3_W8_221020,DG3_W,0,0,0,2,8,4,n,y,Female,0.066666667,24.76,10.32168415,0.172028069,7.72,3.218231085,0.053637185,2.398833333,6073,m,6079,front,22.10.20,0,0,0,0,0.243333333
DG3_W_8,DG3_W_6,DG3_W8_221020,DG3_W,0,0,0,2,8,4,y,n,Male,0.036666667,48.08,20.0430765,0.334051275,0,0,0,2.398833333,6073,m,6073,front,22.10.20,0,0,0,0,0.323333334
DG3_W_8,DG3_W_7,DG3_W8_221020,DG3_W,1,0,0,2,8,4,y,y,Male,0.09,40.08,16.70812201,0.2784687,0,0,0,2.398833333,6073,m,6073,front,22.10.20,0,0,0,0,0.286666667
DG3_W_8,DG3_W_9,DG3_W8_221020,DG3_W,0,0,0,2,8,4,y,y,Female,0.076666667,61.6,25.67914959,0.427985827,0,0,0,2.398833333,6073,m,6073,front,22.10.20,0,0,0,0,0.413333333
DG3_W_9,DG3_W_1,DG3_W9_211020,DG3_W,0,0,0,1,5,3,n,y,Male,0.03,23.48,15.3849514,0.256415857,0,0,0,1.526166667,6073,f,6079,front,21.10.20,0,0,0,0,0.253333333
DG3_W_9,DG3_W_10,DG3_W9_211020,DG3_W,0,0,0.356506239,1,5,3,y,n,Female,0.123333333,0,0,0,12.76,8.36081686,0.139346948,1.526166667,6073,f,6073,front,21.10.20,0,2,0,0.356506239,0.35
DG3_W_9,DG3_W_2,DG3_W9_211020,DG3_W,0,0,0,1,5,3,n,y,Male,0.046666667,0,0,0,0,0,0,1.526166667,6073,f,6079,front,21.10.20,0,0,0,0,0.24
DG3_W_9,DG3_W_3,DG3_W9_211020,DG3_W,0,1,0,1,5,3,n,n,Female,0.033333333,30.28,19.84055913,0.330675986,0,0,0,1.526166667,6073,f,6079,front,21.10.20,0,0,0,0,0.316666667
DG3_W_9,DG3_W_4,DG3_W9_211020,DG3_W,1,0,0,1,5,3,n,y,Female,0.01,76.88,50.37457682,0.83957628,0,0,0,1.526166667,6073,f,6079,front,21.10.20,0,0,0,0,0.17
DG3_W_9,DG3_W_5,DG3_W9_211020,DG3_W,0,0,0,1,5,3,n,n,Female,0.066666667,37.76,24.74172763,0.412362127,8.12,5.32051982,0.08867533,1.526166667,6073,f,6079,front,21.10.20,0,0,0,0,0.243333333
DG3_W_9,DG3_W_6,DG3_W9_211020,DG3_W,0,0,0,1,5,3,y,n,Male,0.036666667,52.8,34.59648356,0.576608059,0,0,0,1.526166667,6073,f,6073,front,21.10.20,0,0,0,0,0.323333334
DG3_W_9,DG3_W_7,DG3_W9_211020,DG3_W,0,0,0,1,5,3,y,y,Male,0.09,18.16,11.89909359,0.198318226,0,0,0,1.526166667,6073,f,6073,front,21.10.20,0,0,0,0,0.286666667
DG3_W_9,DG3_W_8,DG3_W9_211020,DG3_W,0,0,0,1,5,3,y,n,Male,0.033333333,9.16,6.001965708,0.100032762,0,0,0,1.526166667,6073,f,6073,front,21.10.20,0,0,0,0,0.186666667
DG4_F_1,DG4_F_10,DG4_F1_031220,DG4_F,0,0,0,2,8,4,n,n,Female,0.026666667,5.32,2.294422081,0.038240368,0,0,0,2.318666667,6099,m,6188,side,03.12.20,0,0,0,0,0.243333333
DG4_F_1,DG4_F_2,DG4_F1_031220,DG4_F,1,0,0,2,8,4,y,n,Male,0.076666667,41.08,17.71707878,0.295284646,0,0,0,2.318666667,6099,m,6099,side,03.12.20,0,0,0,0,0.216666667
DG4_F_1,DG4_F_3,DG4_F1_031220,DG4_F,0,0,0,2,8,4,y,y,Male,0.04,61,26.30822311,0.438470385,0,0,0,2.318666667,6099,m,6099,side,03.12.20,0,0,0,0,0.223333334
DG4_F_1,DG4_F_4,DG4_F1_031220,DG4_F,0,1,0,2,8,4,y,y,Female,0.036666667,18.4,7.935595168,0.132259919,89.04,38.4013801,0.640023002,2.318666667,6099,m,6099,side,03.12.20,0,0,0,0,0.26
DG4_F_1,DG4_F_5,DG4_F1_031220,DG4_F,0,0,0,2,8,4,y,y,Female,0.053333333,0,0,0,0,0,0,2.318666667,6099,m,6099,side,03.12.20,0,0,0,0,0.206666666
DG4_F_1,DG4_F_6,DG4_F1_031220,DG4_F,0,0,0,2,8,4,n,y,Male,0.033333333,0,0,0,0,0,0,2.318666667,6099,m,6188,side,03.12.20,0,0,0,0,0.096666667
DG4_F_1,DG4_F_7,DG4_F1_031220,DG4_F,0,0,0,2,8,4,n,y,Male,0.05,0,0,0,0,0,0,2.318666667,6099,m,6188,side,03.12.20,0,0,0,0,0.146666667
DG4_F_1,DG4_F_8,DG4_F1_031220,DG4_F,0,0,0,2,8,4,n,y,Female,0.083333333,0,0,0,0,0,0,2.318666667,6099,m,6188,side,03.12.20,0,0,0,0,0.233333333
DG4_F_1,DG4_F_9,DG4_F1_031220,DG4_F,0,0,0,2,8,4,n,y,Female,0.026666667,0,0,0,0,0,0,2.318666667,6099,m,6188,side,03.12.20,0,0,0,0,0.15
DG4_F_10,DG4_F_1,DG4_F10_041220,DG4_F,0,0,0,1,9,5,n,y,Male,0.086666666,0,0,0,0,0,0,3.100666667,6188,f,6099,side,04.12.20,0,0,0,0,0.16
DG4_F_10,DG4_F_2,DG4_F10_041220,DG4_F,0,0,0,1,9,5,n,n,Male,0.076666667,11.44,3.689529133,0.061492152,25.56,8.243388518,0.137389809,3.100666667,6188,f,6099,side,04.12.20,0,0,0,0,0.216666667
DG4_F_10,DG4_F_3,DG4_F10_041220,DG4_F,0,0,0,1,9,5,n,y,Male,0.04,18.2,5.869705439,0.097828424,0,0,0,3.100666667,6188,f,6099,side,04.12.20,0,0,0,0,0.223333334
DG4_F_10,DG4_F_4,DG4_F10_041220,DG4_F,0,0,0.333629893,1,9,5,n,y,Female,0.036666667,0,0,0,0,0,0,3.100666667,6188,f,6099,side,04.12.20,0,2,0,0.333629893,0.26
DG4_F_10,DG4_F_5,DG4_F10_041220,DG4_F,1,0,0,1,9,5,n,y,Female,0.053333333,45.36,14.62911202,0.243818534,0,0,0,3.100666667,6188,f,6099,side,04.12.20,0,0,0,0,0.206666666
DG4_F_10,DG4_F_6,DG4_F10_041220,DG4_F,0,0,0,1,9,5,y,y,Male,0.033333333,0,0,0,7.96,2.567189851,0.042786498,3.100666667,6188,f,6188,side,04.12.20,0,0,0,0,0.096666667
DG4_F_10,DG4_F_7,DG4_F10_041220,DG4_F,0,1,0,1,9,5,y,y,Male,0.05,0,0,0,0,0,0,3.100666667,6188,f,6188,side,04.12.20,0,0,0,0,0.146666667
DG4_F_10,DG4_F_8,DG4_F10_041220,DG4_F,0,0,0,1,9,5,y,y,Female,0.083333333,0,0,0,0,0,0,3.100666667,6188,f,6188,side,04.12.20,0,0,0,0,0.233333333
DG4_F_10,DG4_F_9,DG4_F10_041220,DG4_F,0,0,0,1,9,5,y,y,Female,0.026666667,0,0,0,0,0,0,3.100666667,6188,f,6188,side,04.12.20,0,0,0,0,0.15
DG4_F_2,DG4_F_1,DG4_F2_041220,DG4_F,0,0,0,2,10,5,y,y,Male,0.086666666,0,0,0,0,0,0,2.263333333,6099,m,6099,front,04.12.20,0,0,0,0,0.16
DG4_F_2,DG4_F_10,DG4_F2_041220,DG4_F,0,0,0,2,10,5,n,y,Female,0.026666667,0,0,0,0,0,0,2.263333333,6099,m,6188,front,04.12.20,0,0,0,0,0.243333333
DG4_F_2,DG4_F_3,DG4_F2_041220,DG4_F,0,0,0,2,10,5,y,y,Male,0.04,5.32,2.350515464,0.039175258,0,0,0,2.263333333,6099,m,6099,front,04.12.20,0,0,0,0,0.223333334
DG4_F_2,DG4_F_4,DG4_F2_041220,DG4_F,0,0,0,2,10,5,y,y,Female,0.036666667,33.8,14.93372607,0.248895434,0,0,0,2.263333333,6099,m,6099,front,04.12.20,0,0,0,0,0.26
DG4_F_2,DG4_F_5,DG4_F2_041220,DG4_F,0,0,0,2,10,5,y,y,Female,0.053333333,12.44,5.496318116,0.091605302,0,0,0,2.263333333,6099,m,6099,front,04.12.20,0,0,0,0,0.206666666
DG4_F_2,DG4_F_6,DG4_F2_041220,DG4_F,0,0,0,2,10,5,n,y,Male,0.033333333,8.96,3.958762887,0.065979381,0,0,0,2.263333333,6099,m,6188,front,04.12.20,0,0,0,0,0.096666667
DG4_F_2,DG4_F_7,DG4_F2_041220,DG4_F,1,0,0,2,10,5,n,y,Male,0.05,18.52,8.182621503,0.136377025,10.52,4.648011783,0.077466863,2.263333333,6099,m,6188,front,04.12.20,0,0,0,0,0.146666667
DG4_F_2,DG4_F_8,DG4_F2_041220,DG4_F,0,0,0,2,10,5,n,y,Female,0.083333333,0,0,0,0,0,0,2.263333333,6099,m,6188,front,04.12.20,0,0,0,0,0.233333333
DG4_F_2,DG4_F_9,DG4_F2_041220,DG4_F,0,0,0,2,10,5,n,y,Female,0.026666667,0,0,0,0,0,0,2.263333333,6099,m,6188,front,04.12.20,0,0,0,0,0.15
DG4_F_3,DG4_F_1,DG4_F3_301120,DG4_F,0,0,0.125,1,1,1,y,n,Male,0.086666666,0,0,0,0,0,0,1.852,6099,m,6099,side,30.11.20,0,1,0,0.125,0.16
DG4_F_3,DG4_F_10,DG4_F3_301120,DG4_F,0,0,0.125,1,1,1,n,n,Female,0.026666667,15.6,8.423326134,0.140388769,19.04,10.28077754,0.171346292,1.852,6099,m,6188,side,30.11.20,0,1,0,0.125,0.243333333
DG4_F_3,DG4_F_2,DG4_F3_301120,DG4_F,0,0,0.125,1,1,1,y,n,Male,0.076666667,0,0,0,0,0,0,1.852,6099,m,6099,side,30.11.20,0,1,0,0.125,0.216666667
DG4_F_3,DG4_F_4,DG4_F3_301120,DG4_F,0,0,0.25,1,1,1,y,n,Female,0.036666667,0,0,0,0,0,0,1.852,6099,m,6099,side,30.11.20,0,2,0,0.25,0.26
DG4_F_3,DG4_F_5,DG4_F3_301120,DG4_F,1,0,0,1,1,1,y,n,Female,0.053333333,33.64,18.16414687,0.302735781,0,0,0,1.852,6099,m,6099,side,30.11.20,0,0,0,0,0.206666666
DG4_F_3,DG4_F_6,DG4_F3_301120,DG4_F,0,0,0,1,1,1,n,n,Male,0.033333333,7.32,3.952483801,0.06587473,0,0,0,1.852,6099,m,6188,side,30.11.20,0,0,0,0,0.096666667
DG4_F_3,DG4_F_7,DG4_F3_301120,DG4_F,0,0,0.25,1,1,1,n,n,Male,0.05,0,0,0,1.28,0.691144708,0.011519078,1.852,6099,m,6188,side,30.11.20,0,2,0,0.25,0.146666667
DG4_F_3,DG4_F_8,DG4_F3_301120,DG4_F,0,0,0.125,1,1,1,n,n,Female,0.083333333,19,10.25917927,0.170986321,0,0,0,1.852,6099,m,6188,side,30.11.20,0,1,0,0.125,0.233333333
DG4_F_3,DG4_F_9,DG4_F3_301120,DG4_F,0,0,0,1,1,1,n,n,Female,0.026666667,30.88,16.67386609,0.277897768,0,0,0,1.852,6099,m,6188,side,30.11.20,0,0,0,0,0.15
DG4_F_4,DG4_F_1,DG4_F4_011220,DG4_F,0,0,0.171330668,1,3,2,y,n,Male,0.086666666,0,0,0,0,0,0,6.22,6099,f,6099,front,01.12.20,1,0,0.171330668,0,0.16
DG4_F_4,DG4_F_10,DG4_F4_011220,DG4_F,0,0,0,1,3,2,n,n,Female,0.026666667,37.28,5.993569132,0.099892819,22.76,3.659163987,0.060986066,6.22,6099,f,6188,front,01.12.20,0,0,0,0,0.243333333
DG4_F_4,DG4_F_2,DG4_F4_011220,DG4_F,0,0,0,1,3,2,y,n,Male,0.076666667,24.08,3.871382637,0.064523044,0,0,0,6.22,6099,f,6099,front,01.12.20,0,0,0,0,0.216666667
DG4_F_4,DG4_F_3,DG4_F4_011220,DG4_F,0,0,0,1,3,2,y,y,Male,0.04,0,0,0,0,0,0,6.22,6099,f,6099,front,01.12.20,0,0,0,0,0.223333334
DG4_F_4,DG4_F_5,DG4_F4_011220,DG4_F,1,0,0,1,3,2,y,n,Female,0.053333333,4.08,0.655948553,0.010932476,0,0,0,6.22,6099,f,6099,front,01.12.20,0,0,0,0,0.206666666
DG4_F_4,DG4_F_6,DG4_F4_011220,DG4_F,0,0,0,1,3,2,n,n,Male,0.033333333,0,0,0,0,0,0,6.22,6099,f,6188,front,01.12.20,0,0,0,0,0.096666667
DG4_F_4,DG4_F_7,DG4_F4_011220,DG4_F,0,0,0.513992005,1,3,2,n,n,Male,0.05,110.12,17.70418006,0.295069668,0,0,0,6.22,6099,f,6188,front,01.12.20,3,0,0.513992005,0,0.146666667
DG4_F_4,DG4_F_8,DG4_F4_011220,DG4_F,0,0,0,1,3,2,n,n,Female,0.083333333,0,0,0,0,0,0,6.22,6099,f,6188,front,01.12.20,0,0,0,0,0.233333333
DG4_F_4,DG4_F_9,DG4_F4_011220,DG4_F,0,0,0,1,3,2,n,y,Female,0.026666667,0,0,0,0,0,0,6.22,6099,f,6188,front,01.12.20,0,0,0,0,0.15
DG4_F_5,DG4_F_1,DG4_F5_031220,DG4_F,0,0,0,1,7,4,y,n,Male,0.086666666,18.12,3.767673968,0.062794566,0,0,0,4.809333333,6099,f,6099,front,03.12.20,0,0,0,0,0.16
DG4_F_5,DG4_F_10,DG4_F5_031220,DG4_F,0,0,0,1,7,4,n,n,Female,0.026666667,24.88,5.173274189,0.086221236,0,0,0,4.809333333,6099,f,6188,front,03.12.20,0,0,0,0,0.243333333
DG4_F_5,DG4_F_2,DG4_F5_031220,DG4_F,0,0,0,1,7,4,y,n,Male,0.076666667,11,2.287219296,0.038120322,0,0,0,4.809333333,6099,f,6099,front,03.12.20,0,0,0,0,0.216666667
DG4_F_5,DG4_F_3,DG4_F5_031220,DG4_F,0,0,0,1,7,4,y,y,Male,0.04,3.64,0.756861658,0.012614361,0,0,0,4.809333333,6099,f,6099,front,03.12.20,0,0,0,0,0.223333334
DG4_F_5,DG4_F_4,DG4_F5_031220,DG4_F,0,0,0,1,7,4,y,y,Female,0.036666667,35.18,7.314943167,0.121915719,0,0,0,4.809333333,6099,f,6099,front,03.12.20,0,0,0,0,0.26
DG4_F_5,DG4_F_6,DG4_F5_031220,DG4_F,0,0,0,1,7,4,n,y,Male,0.033333333,124.56,25.89963959,0.43166066,0,0,0,4.809333333,6099,f,6188,front,03.12.20,0,0,0,0,0.096666667
DG4_F_5,DG4_F_7,DG4_F5_031220,DG4_F,1,0,0,1,7,4,n,y,Male,0.05,26.84,5.580815082,0.093013585,0,0,0,4.809333333,6099,f,6188,front,03.12.20,0,0,0,0,0.146666667
DG4_F_5,DG4_F_8,DG4_F5_031220,DG4_F,0,0,0,1,7,4,n,y,Female,0.083333333,0,0,0,0,0,0,4.809333333,6099,f,6188,front,03.12.20,0,0,0,0,0.233333333
DG4_F_5,DG4_F_9,DG4_F5_031220,DG4_F,0,0,0,1,7,4,n,y,Female,0.026666667,25.12,5.223177156,0.087052953,0,0,0,4.809333333,6099,f,6188,front,03.12.20,0,0,0,0,0.15
DG4_F_6,DG4_F_1,DG4_F6_011220,DG4_F,0,0,0,2,4,2,n,n,Male,0.086666666,0,0,0,0,0,0,14.77333333,6188,m,6099,side,01.12.20,0,0,0,0,0.16
DG4_F_6,DG4_F_10,DG4_F6_011220,DG4_F,0,0,0,2,4,2,y,n,Female,0.026666667,110.76,7.49729242,0.124954874,0,0,0,14.77333333,6188,m,6188,side,01.12.20,0,0,0,0,0.243333333
DG4_F_6,DG4_F_2,DG4_F6_011220,DG4_F,0,0,0,2,4,2,n,n,Male,0.076666667,22.16,1.5,0.025,0,0,0,14.77333333,6188,m,6099,side,01.12.20,0,0,0,0,0.216666667
DG4_F_6,DG4_F_3,DG4_F6_011220,DG4_F,0,0,0,2,4,2,n,y,Male,0.04,33.6,2.274368232,0.037906137,0,0,0,14.77333333,6188,m,6099,side,01.12.20,0,0,0,0,0.223333334
DG4_F_6,DG4_F_4,DG4_F6_011220,DG4_F,0,0,0,2,4,2,n,y,Female,0.036666667,0,0,0,0,0,0,14.77333333,6188,m,6099,side,01.12.20,0,0,0,0,0.26
DG4_F_6,DG4_F_5,DG4_F6_011220,DG4_F,1,0,0,2,4,2,n,n,Female,0.053333333,23.56,1.594765343,0.026579422,3.19,1.713608666,0.003599639,14.77333333,6188,m,6099,side,01.12.20,0,0,0,0,0.206666666
DG4_F_6,DG4_F_7,DG4_F6_011220,DG4_F,0,0,0.164762742,2,4,2,y,n,Male,0.05,58.72,3.974729243,0.066245487,7.2,0.487364621,0.008122744,14.77333333,6188,m,6188,side,01.12.20,0,1,0,0.164762742,0.146666667
DG4_F_6,DG4_F_8,DG4_F6_011220,DG4_F,0,0,0,2,4,2,y,n,Female,0.083333333,0,0,0,0,0,0,14.77333333,6188,m,6188,side,01.12.20,0,0,0,0,0.233333333
DG4_F_6,DG4_F_9,DG4_F6_011220,DG4_F,0,0,0,2,4,2,y,y,Female,0.026666667,6,0.406137184,0.006768953,56.96,3.855595669,0.064259928,14.77333333,6188,m,6188,side,01.12.20,0,0,0,0,0.15
DG4_F_7,DG4_F_1,DG4_F7_021220,DG4_F,1,0,0,1,5,3,n,n,Male,0.086666666,17.16,10.45491471,0.174248578,0,0,0,1.641333333,6188,m,6099,side,02.12.20,0,0,0,0,0.16
DG4_F_7,DG4_F_10,DG4_F7_021220,DG4_F,0,0,0,1,5,3,y,n,Female,0.026666667,50.16,30.56051991,0.509341998,0,0,0,1.641333333,6188,m,6188,side,02.12.20,0,0,0,0,0.243333333
DG4_F_7,DG4_F_2,DG4_F7_021220,DG4_F,0,0,0,1,5,3,n,n,Male,0.076666667,0,0,0,16.44,10.01624696,0.166937449,1.641333333,6188,m,6099,side,02.12.20,0,0,0,0,0.216666667
DG4_F_7,DG4_F_3,DG4_F7_021220,DG4_F,0,0,0,1,5,3,n,y,Male,0.04,0,0,0,0,0,0,1.641333333,6188,m,6099,side,02.12.20,0,0,0,0,0.223333334
DG4_F_7,DG4_F_4,DG4_F7_021220,DG4_F,0,1,0,1,5,3,n,y,Female,0.036666667,60.16,36.65312755,0.610885459,2.08,1.267262389,0.02112104,1.641333333,6188,m,6099,side,02.12.20,0,0,0,0,0.26
DG4_F_7,DG4_F_5,DG4_F7_021220,DG4_F,0,0,0,1,5,3,n,n,Female,0.053333333,0,0,0,0,0,0,1.641333333,6188,m,6099,side,02.12.20,0,0,0,0,0.206666666
DG4_F_7,DG4_F_6,DG4_F7_021220,DG4_F,0,0,0,1,5,3,y,y,Male,0.033333333,0,0,0,0,0,0,1.641333333,6188,m,6188,side,02.12.20,0,0,0,0,0.096666667
DG4_F_7,DG4_F_8,DG4_F7_021220,DG4_F,0,0,0,1,5,3,y,n,Female,0.083333333,0,0,0,0,0,0,1.641333333,6188,m,6188,side,02.12.20,0,0,0,0,0.233333333
DG4_F_7,DG4_F_9,DG4_F7_021220,DG4_F,0,0,0,1,5,3,y,y,Female,0.026666667,0,0,0,0,0,0,1.641333333,6188,m,6188,side,02.12.20,0,0,0,0,0.15
DG4_F_8,DG4_F_1,DG4_F8_021220,DG4_F,0,0,0,2,6,3,n,n,Male,0.086666666,41.8,2.09,0.034833333,0,0,0,20,6188,f,6099,front,02.12.20,0,0,0,0,0.16
DG4_F_8,DG4_F_10,DG4_F8_021220,DG4_F,0,0,0,2,6,3,y,n,Female,0.026666667,24,1.2,0.02,0,0,0,20,6188,f,6188,front,02.12.20,0,0,0,0,0.243333333
DG4_F_8,DG4_F_2,DG4_F8_021220,DG4_F,0,0,0,2,6,3,n,n,Male,0.076666667,193.91,9.6955,0.161591667,0,0,0,20,6188,f,6099,front,02.12.20,0,0,0,0,0.216666667
DG4_F_8,DG4_F_3,DG4_F8_021220,DG4_F,0,0,0,2,6,3,n,y,Male,0.04,24.08,1.204,0.020066667,5.36,0.268,0.004466667,20,6188,f,6099,front,02.12.20,0,0,0,0,0.223333334
DG4_F_8,DG4_F_4,DG4_F8_021220,DG4_F,0,0,0,2,6,3,n,y,Female,0.036666667,0,0,0,0,0,0,20,6188,f,6099,front,02.12.20,0,0,0,0,0.26
DG4_F_8,DG4_F_5,DG4_F8_021220,DG4_F,0,0,0,2,6,3,n,n,Female,0.053333333,2.28,0.114,0.0019,0,0,0,20,6188,f,6099,front,02.12.20,0,0,0,0,0.206666666
DG4_F_8,DG4_F_6,DG4_F8_021220,DG4_F,0,0,0,2,6,3,y,y,Male,0.033333333,0,0,0,0,0,0,20,6188,f,6188,front,02.12.20,0,0,0,0,0.096666667
DG4_F_8,DG4_F_7,DG4_F8_021220,DG4_F,0,0,0,2,6,3,y,y,Male,0.05,69.76,3.488,0.058133333,0,0,0,20,6188,f,6188,front,02.12.20,0,0,0,0,0.146666667
DG4_F_8,DG4_F_9,DG4_F8_021220,DG4_F,0,0,0,2,6,3,y,y,Female,0.026666667,0,0,0,0,0,0,20,6188,f,6188,front,02.12.20,0,0,0,0,0.15
DG4_F_9,DG4_F_1,DG4_F9_301120,DG4_F,0,0,0,2,2,1,n,n,Male,0.086666666,14.6,0.73,0.012166667,0,0,0,20,6188,f,6099,front,30.11.20,0,0,0,0,0.16
DG4_F_9,DG4_F_10,DG4_F9_301120,DG4_F,0,0,0,2,2,1,y,n,Female,0.026666667,26.12,1.306,0.021766667,0,0,0,20,6188,f,6188,front,30.11.20,0,0,0,0,0.243333333
DG4_F_9,DG4_F_2,DG4_F9_301120,DG4_F,0,0,0,2,2,1,n,n,Male,0.076666667,19.04,0.952,0.015866667,0,0,0,20,6188,f,6099,front,30.11.20,0,0,0,0,0.216666667
DG4_F_9,DG4_F_3,DG4_F9_301120,DG4_F,0,0,0,2,2,1,n,y,Male,0.04,15.36,0.768,0.0128,3.32,0.166,0.002766667,20,6188,f,6099,front,30.11.20,0,0,0,0,0.223333334
DG4_F_9,DG4_F_4,DG4_F9_301120,DG4_F,0,0,0,2,2,1,n,n,Female,0.036666667,0,0,0,0,0,0,20,6188,f,6099,front,30.11.20,0,0,0,0,0.26
DG4_F_9,DG4_F_5,DG4_F9_301120,DG4_F,0,0,0,2,2,1,n,n,Female,0.053333333,21.84,1.092,0.0182,0,0,0,20,6188,f,6099,front,30.11.20,0,0,0,0,0.206666666
DG4_F_9,DG4_F_6,DG4_F9_301120,DG4_F,0,0,0,2,2,1,y,n,Male,0.033333333,0,0,0,0,0,0,20,6188,f,6188,front,30.11.20,0,0,0,0,0.096666667
