trapped.pig.uniq.id,pot.helper.uniq.id,trial,uniq.group,Test_subj.opens.testbox,Test_subj.opens.emptybox.to20,Sep_numtimes.open.testbox,Sep_numtimes.open.emptybox,Sep_rate.open.testbox_permin,Sep_rate.open.emptybox_permin,Sep.open.any.yn,related,trapped.before,pothelper.sex,train.rate.curio.min,train.rate.open.anybox,dur.look.testwindow.s,rate.look.testwindow.s.per.min,prop.look.test.window,lat.helped.min,dur.look.emptywindow.s,rate.look.emptywindow.s.per.min,prop.look.emptywindow,trapped.pig.sow,trapped.pig.sex,pothelper.mom,location.test.box,date,daily.test.order.bothgroups,daily.test.order.within.group,group.test.order,test.day,Sep_rate.open.anybox
DG3_W_3,DG3_W_4,DG3_W3_231020,DG3_W,0,0,0,0,0,0,0,y,y,Female,0.17,0.01,16.68,29.42663924,0.490443987,0.566833333,0,0,0,6079,w,6079,ZG,23.10.20,5.3,1,9,5,0
DG3_W_3,DG3_W_5,DG3_W3_231020,DG3_W,1,0,0,0,0,0,0,y,y,Female,0.243333333,0.066666667,17.48,30.83798884,0.513966481,0.566833333,0,0,0,6079,w,6079,ZG,23.10.20,5.3,1,9,5,0
DG3_W_3,DG3_W_6,DG3_W3_231020,DG3_W,0,0,0,0,0,0,0,n,n,Male,0.32333333399999997,0.036666667,0,0,0,0.566833333,0,0,0,6079,w,6073,ZG,23.10.20,5.3,1,9,5,0
DG3_W_3,DG3_W_7,DG3_W3_231020,DG3_W,0,0,1,4,0.121075147,0.484300589,1,n,y,Male,0.286666667,0.09,0,0,0,0.566833333,0,0,0,6079,w,6073,ZG,23.10.20,5.3,1,9,5,0.605375736
DG3_W_3,DG3_W_8,DG3_W3_231020,DG3_W,0,0,0,0,0,0,0,n,y,Male,0.186666667,0.033333333,0,0,0,0.566833333,0,0,0,6079,w,6073,ZG,23.10.20,5.3,1,9,5,0
DG3_W_3,DG3_W_9,DG3_W3_231020,DG3_W,0,0,0,1,0,0.121075147,1,n,y,Female,0.413333333,0.076666667,29.68,52.3610703,0.872684505,0.566833333,0,0,0,6079,w,6073,ZG,23.10.20,5.3,1,9,5,0.121075147
DG3_W_4,DG3_W_1,DG3_W4_201020,DG3_W,0,0,0,0,0,0,0,y,n,Male,0.253333333,0.03,48.88,13.07592848,0.217932141,3.738166667,0,0,0,6079,w,6079,ZG,20.10.20,2.1,1,3,2,0
DG3_W_4,DG3_W_10,DG3_W4_201020,DG3_W,0,0,0,0,0,0,0,n,n,Female,0.35,0.123333333,1.76,0.470819029,0.007846984,3.738166667,0,0,0,6079,w,6073,ZG,20.10.20,2.1,1,3,2,0
DG3_W_4,DG3_W_2,DG3_W4_201020,DG3_W,0,0,0,0,0,0,0,y,y,Male,0.24,0.046666667,7.64,2.043782603,0.034063043,3.738166667,11.08,2.964019796,0.04940033,6079,w,6079,ZG,20.10.20,2.1,1,3,2,0
DG3_W_4,DG3_W_3,DG3_W4_201020,DG3_W,0,0,0,0,0,0,0,y,n,Female,0.316666667,0.033333333,34.28,9.170270631,0.152837844,3.738166667,1.88,0.502920326,0.008382005,6079,w,6079,ZG,20.10.20,2.1,1,3,2,0
DG3_W_4,DG3_W_5,DG3_W4_201020,DG3_W,0,0,0,0,0,0,0,y,n,Female,0.243333333,0.066666667,33.04,8.838557224,0.147309287,3.738166667,0,0,0,6079,w,6079,ZG,20.10.20,2.1,1,3,2,0
DG3_W_4,DG3_W_6,DG3_W4_201020,DG3_W,1,0,0,0,0,0,0,n,n,Male,0.32333333399999997,0.036666667,91.56,24.49328993,0.408221499,3.738166667,0,0,0,6079,w,6073,ZG,20.10.20,2.1,1,3,2,0
DG3_W_4,DG3_W_7,DG3_W4_201020,DG3_W,0,0,0,0,0,0,0,n,y,Male,0.286666667,0.09,0,0,0,3.738166667,0,0,0,6079,w,6073,ZG,20.10.20,2.1,1,3,2,0
DG3_W_4,DG3_W_8,DG3_W4_201020,DG3_W,0,0,0,0,0,0,0,n,n,Male,0.186666667,0.033333333,49.88,13.3434393,0.222390655,3.738166667,0,0,0,6079,w,6073,ZG,20.10.20,2.1,1,3,2,0
DG3_W_4,DG3_W_9,DG3_W4_201020,DG3_W,0,0,0,0,0,0,0,n,n,Female,0.413333333,0.076666667,107.04,28.6343573,0.477239288,3.738166667,0,0,0,6079,w,6073,ZG,20.10.20,2.1,1,3,2,0
DG3_W_5,DG3_W_1,DG3_W5_211020,DG3_W,0,0,0,0,0,0,0,y,y,Male,0.253333333,0.03,3.4,3.613817539,0.060230292,0.940833333,0,0,0,6079,w,6079,ZG,21.10.20,3.4,2,6,3,0
DG3_W_5,DG3_W_10,DG3_W5_211020,DG3_W,1,0,0,0,0,0,0,n,n,Female,0.35,0.123333333,5.04,5.356953058,0.089282551,0.940833333,0,0,0,6079,w,6073,ZG,21.10.20,3.4,2,6,3,0
DG3_W_5,DG3_W_2,DG3_W5_211020,DG3_W,0,0,0,0,0,0,0,y,y,Male,0.24,0.046666667,0,0,0,0.940833333,0,0,0,6079,w,6079,ZG,21.10.20,3.4,2,6,3,0
DG3_W_5,DG3_W_3,DG3_W5_211020,DG3_W,0,1,0,0,0,0,0,y,n,Female,0.316666667,0.033333333,11.4,12.11691763,0.201948627,0.940833333,0,0,0,6079,w,6079,ZG,21.10.20,3.4,2,6,3,0
DG3_W_5,DG3_W_4,DG3_W5_211020,DG3_W,0,0,0,0,0,0,0,y,y,Female,0.17,0.01,33.28,35.37289638,0.589548273,0.940833333,0,0,0,6079,w,6079,ZG,21.10.20,3.4,2,6,3,0
DG3_W_5,DG3_W_6,DG3_W5_211020,DG3_W,0,0,0,0,0,0,0,n,n,Male,0.32333333399999997,0.036666667,6.44,6.844995574,0.11408326,0.940833333,0,0,0,6079,w,6073,ZG,21.10.20,3.4,2,6,3,0
DG3_W_5,DG3_W_7,DG3_W5_211020,DG3_W,0,0,0,0,0,0,0,n,y,Male,0.286666667,0.09,0,0,0,0.940833333,0,0,0,6079,w,6073,ZG,21.10.20,3.4,2,6,3,0
DG3_W_5,DG3_W_8,DG3_W5_211020,DG3_W,0,0,0,0,0,0,0,n,n,Male,0.186666667,0.033333333,12.52,13.30735164,0.221789194,0.940833333,0,0,0,6079,w,6073,ZG,21.10.20,3.4,2,6,3,0
DG3_W_5,DG3_W_9,DG3_W5_211020,DG3_W,0,0,0,0,0,0,0,n,y,Female,0.413333333,0.076666667,27.2,28.91054031,0.481842339,0.940833333,0,0,0,6079,w,6073,ZG,21.10.20,3.4,2,6,3,0
DG3_W_6,DG3_W_1,DG3_W6_231020,DG3_W,0,0,0,0,0,0,0,n,y,Male,0.253333333,0.03,4.92,1.620820293,0.027013672,3.0355,0,0,0,6073,m,6079,FG,23.10.20,5.4,2,10,5,0
DG3_W_6,DG3_W_10,DG3_W6_231020,DG3_W,0,0,0,0,0,0,0,y,y,Female,0.35,0.123333333,46.16,15.20672047,0.253445341,3.0355,0,0,0,6073,m,6073,FG,23.10.20,5.4,2,10,5,0
DG3_W_6,DG3_W_2,DG3_W6_231020,DG3_W,0,0,0,0,0,0,0,n,y,Male,0.24,0.046666667,0,0,0,3.0355,0,0,0,6073,m,6079,FG,23.10.20,5.4,2,10,5,0
DG3_W_6,DG3_W_3,DG3_W6_231020,DG3_W,0,0,0,0,0,0,0,n,y,Female,0.316666667,0.033333333,29.6,9.751276561,0.162521276,3.0355,1.36,0.448031626,0.007467194,6073,m,6079,FG,23.10.20,5.4,2,10,5,0
DG3_W_6,DG3_W_4,DG3_W6_231020,DG3_W,1,0,0,0,0,0,0,n,y,Female,0.17,0.01,96.04,31.63893922,0.527315654,3.0355,0,0,0,6073,m,6079,FG,23.10.20,5.4,2,10,5,0
DG3_W_6,DG3_W_5,DG3_W6_231020,DG3_W,0,0,0,0,0,0,0,n,y,Female,0.243333333,0.066666667,55.8,18.38247406,0.306374568,3.0355,0,0,0,6073,m,6079,FG,23.10.20,5.4,2,10,5,0
DG3_W_6,DG3_W_7,DG3_W6_231020,DG3_W,0,0,0,0,0,0,0,y,y,Male,0.286666667,0.09,0,0,0,3.0355,0,0,0,6073,m,6073,FG,23.10.20,5.4,2,10,5,0
DG3_W_6,DG3_W_8,DG3_W6_231020,DG3_W,0,0,0,0,0,0,0,y,y,Male,0.186666667,0.033333333,9.08,2.991269972,0.0498545,3.0355,0,0,0,6073,m,6073,FG,23.10.20,5.4,2,10,5,0
DG3_W_6,DG3_W_9,DG3_W6_231020,DG3_W,0,0,0,0,0,0,0,y,y,Female,0.413333333,0.076666667,97.36,32.07379344,0.534563224,3.0355,0,0,0,6073,m,6073,FG,23.10.20,5.4,2,10,5,0
DG3_W_7,DG3_W_1,DG3_W7_191020,DG3_W,0,0,0,0,0,0,0,n,n,Male,0.253333333,0.03,36.56,17.91425072,0.298570845,2.040833333,0,0,0,6073,m,6079,ZG,19.10.20,1.4,2,2,1,0
DG3_W_7,DG3_W_10,DG3_W7_191020,DG3_W,0,0,0,0,0,0,0,y,n,Female,0.35,0.123333333,0,0,0,2.040833333,0,0,0,6073,m,6073,ZG,19.10.20,1.4,2,2,1,0
DG3_W_7,DG3_W_2,DG3_W7_191020,DG3_W,0,0,0,0,0,0,0,n,y,Male,0.24,0.046666667,2.6,1.273989384,0.021233156,2.040833333,5.04,2.469579421,0.041159657,6073,m,6079,ZG,19.10.20,1.4,2,2,1,0
DG3_W_7,DG3_W_3,DG3_W7_191020,DG3_W,0,0,0,0,0,0,0,n,n,Female,0.316666667,0.033333333,0,0,0,2.040833333,0,0,0,6073,m,6079,ZG,19.10.20,1.4,2,2,1,0
DG3_W_7,DG3_W_4,DG3_W7_191020,DG3_W,1,0,0,0,0,0,0,n,n,Female,0.17,0.01,64.4,31.55573704,0.525928951,2.040833333,0,0,0,6073,m,6079,ZG,19.10.20,1.4,2,2,1,0
DG3_W_7,DG3_W_5,DG3_W7_191020,DG3_W,0,0,0,0,0,0,0,n,n,Female,0.243333333,0.066666667,16.04,7.859534505,0.130992242,2.040833333,0,0,0,6073,m,6079,ZG,19.10.20,1.4,2,2,1,0
DG3_W_7,DG3_W_6,DG3_W7_191020,DG3_W,0,0,0,0,0,0,0,y,n,Male,0.32333333399999997,0.036666667,27.4,13.42588812,0.223764802,2.040833333,0,0,0,6073,m,6073,ZG,19.10.20,1.4,2,2,1,0
DG3_W_7,DG3_W_8,DG3_W7_191020,DG3_W,0,1,0,0,0,0,0,y,n,Male,0.186666667,0.033333333,26.56,13.01429155,0.216904859,2.040833333,0,0,0,6073,m,6073,ZG,19.10.20,1.4,2,2,1,0
DG3_W_7,DG3_W_9,DG3_W7_191020,DG3_W,0,0,0,0,0,0,0,y,n,Female,0.413333333,0.076666667,55.44,27.16537363,0.452756227,2.040833333,0,0,0,6073,m,6073,ZG,19.10.20,1.4,2,2,1,0
DG3_W_8,DG3_W_1,DG3_W8_221020,DG3_W,0,0,0,0,0,0,0,n,y,Male,0.253333333,0.03,36.64,15.27409157,0.254568193,2.398833333,0,0,0,6073,m,6079,FG,22.10.20,4.2,2,8,4,0
DG3_W_8,DG3_W_10,DG3_W8_221020,DG3_W,0,0,0,0,0,0,0,y,y,Female,0.35,0.123333333,0,0,0,2.398833333,0,0,0,6073,m,6073,FG,22.10.20,4.2,2,8,4,0
DG3_W_8,DG3_W_2,DG3_W8_221020,DG3_W,0,0,0,0,0,0,0,n,y,Male,0.24,0.046666667,1.16,0.483568401,0.008059473,2.398833333,0,0,0,6073,m,6079,FG,22.10.20,4.2,2,8,4,0
DG3_W_8,DG3_W_3,DG3_W8_221020,DG3_W,0,0,0,0,0,0,0,n,n,Female,0.316666667,0.033333333,26.52,11.05537414,0.184256236,2.398833333,2.12,0.88376294,0.014729382,6073,m,6079,FG,22.10.20,4.2,2,8,4,0
DG3_W_8,DG3_W_4,DG3_W8_221020,DG3_W,0,1,0,1,0,0.174703005,1,n,y,Female,0.17,0.01,47.68,19.87632877,0.331272146,2.398833333,0,0,0,6073,m,6079,FG,22.10.20,4.2,2,8,4,0.174703005
DG3_W_8,DG3_W_5,DG3_W8_221020,DG3_W,0,0,0,0,0,0,0,n,y,Female,0.243333333,0.066666667,24.76,10.32168415,0.172028069,2.398833333,7.72,3.218231085,0.053637185,6073,m,6079,FG,22.10.20,4.2,2,8,4,0
DG3_W_8,DG3_W_6,DG3_W8_221020,DG3_W,0,0,0,0,0,0,0,y,n,Male,0.32333333399999997,0.036666667,48.08,20.0430765,0.334051275,2.398833333,0,0,0,6073,m,6073,FG,22.10.20,4.2,2,8,4,0
DG3_W_8,DG3_W_7,DG3_W8_221020,DG3_W,1,0,0,0,0,0,0,y,y,Male,0.286666667,0.09,40.08,16.70812201,0.2784687,2.398833333,0,0,0,6073,m,6073,FG,22.10.20,4.2,2,8,4,0
DG3_W_8,DG3_W_9,DG3_W8_221020,DG3_W,0,0,0,0,0,0,0,y,y,Female,0.413333333,0.076666667,61.6,25.67914959,0.427985827,2.398833333,0,0,0,6073,m,6073,FG,22.10.20,4.2,2,8,4,0
DG3_W_9,DG3_W_1,DG3_W9_211020,DG3_W,0,0,0,0,0,0,0,n,y,Male,0.253333333,0.03,23.48,15.3849514,0.256415857,1.526166667,0,0,0,6073,w,6079,FG,21.10.20,3.3,1,5,3,0
DG3_W_9,DG3_W_10,DG3_W9_211020,DG3_W,0,0,0,2,0,0.356506239,1,y,n,Female,0.35,0.123333333,0,0,0,1.526166667,12.76,8.36081686,0.139346948,6073,w,6073,FG,21.10.20,3.3,1,5,3,0.356506239
DG3_W_9,DG3_W_2,DG3_W9_211020,DG3_W,0,0,0,0,0,0,0,n,y,Male,0.24,0.046666667,0,0,0,1.526166667,0,0,0,6073,w,6079,FG,21.10.20,3.3,1,5,3,0
DG3_W_9,DG3_W_3,DG3_W9_211020,DG3_W,0,1,0,0,0,0,0,n,n,Female,0.316666667,0.033333333,30.28,19.84055913,0.330675986,1.526166667,0,0,0,6073,w,6079,FG,21.10.20,3.3,1,5,3,0
DG3_W_9,DG3_W_4,DG3_W9_211020,DG3_W,1,0,0,0,0,0,0,n,y,Female,0.17,0.01,76.88,50.37457682,0.83957628,1.526166667,0,0,0,6073,w,6079,FG,21.10.20,3.3,1,5,3,0
DG3_W_9,DG3_W_5,DG3_W9_211020,DG3_W,0,0,0,0,0,0,0,n,n,Female,0.243333333,0.066666667,37.76,24.74172763,0.412362127,1.526166667,8.12,5.32051982,0.08867533,6073,w,6079,FG,21.10.20,3.3,1,5,3,0
DG3_W_9,DG3_W_6,DG3_W9_211020,DG3_W,0,0,0,0,0,0,0,y,n,Male,0.32333333399999997,0.036666667,52.8,34.59648356,0.576608059,1.526166667,0,0,0,6073,w,6073,FG,21.10.20,3.3,1,5,3,0
DG3_W_9,DG3_W_7,DG3_W9_211020,DG3_W,0,0,0,0,0,0,0,y,y,Male,0.286666667,0.09,18.16,11.89909359,0.198318226,1.526166667,0,0,0,6073,w,6073,FG,21.10.20,3.3,1,5,3,0
DG3_W_9,DG3_W_8,DG3_W9_211020,DG3_W,0,0,0,0,0,0,0,y,n,Male,0.186666667,0.033333333,9.16,6.001965708,0.100032762,1.526166667,0,0,0,6073,w,6073,FG,21.10.20,3.3,1,5,3,0
DG4_F_1,DG4_F_10,DG4_F1_031220,DG4_F,0,0,0,0,0,0,0,n,n,Female,0.243333333,0.026666667,5.32,2.294422081,0.038240368,2.318666667,0,0,0,6099,m,6188,ZG,03.12.20,4.2,2,8,4,0
DG4_F_1,DG4_F_2,DG4_F1_031220,DG4_F,1,0,0,0,0,0,0,y,n,Male,0.216666667,0.076666667,41.08,17.71707878,0.295284646,2.318666667,0,0,0,6099,m,6099,ZG,03.12.20,4.2,2,8,4,0
DG4_F_1,DG4_F_3,DG4_F1_031220,DG4_F,0,0,0,0,0,0,0,y,y,Male,0.223333334,0.04,61,26.30822311,0.438470385,2.318666667,0,0,0,6099,m,6099,ZG,03.12.20,4.2,2,8,4,0
DG4_F_1,DG4_F_4,DG4_F1_031220,DG4_F,0,1,0,0,0,0,0,y,y,Female,0.26,0.036666667,18.4,7.935595168,0.132259919,2.318666667,89.04,38.4013801,0.640023002,6099,m,6099,ZG,03.12.20,4.2,2,8,4,0
DG4_F_1,DG4_F_5,DG4_F1_031220,DG4_F,0,0,0,0,0,0,0,y,y,Female,0.206666666,0.053333333,0,0,0,2.318666667,0,0,0,6099,m,6099,ZG,03.12.20,4.2,2,8,4,0
DG4_F_1,DG4_F_6,DG4_F1_031220,DG4_F,0,0,0,0,0,0,0,n,y,Male,0.096666667,0.033333333,0,0,0,2.318666667,0,0,0,6099,m,6188,ZG,03.12.20,4.2,2,8,4,0
DG4_F_1,DG4_F_7,DG4_F1_031220,DG4_F,0,0,0,0,0,0,0,n,y,Male,0.146666667,0.05,0,0,0,2.318666667,0,0,0,6099,m,6188,ZG,03.12.20,4.2,2,8,4,0
DG4_F_1,DG4_F_8,DG4_F1_031220,DG4_F,0,0,0,0,0,0,0,n,y,Female,0.233333333,0.083333333,0,0,0,2.318666667,0,0,0,6099,m,6188,ZG,03.12.20,4.2,2,8,4,0
DG4_F_1,DG4_F_9,DG4_F1_031220,DG4_F,0,0,0,0,0,0,0,n,y,Female,0.15,0.026666667,0,0,0,2.318666667,0,0,0,6099,m,6188,ZG,03.12.20,4.2,2,8,4,0
DG4_F_10,DG4_F_1,DG4_F10_041220,DG4_F,0,0,0,0,0,0,0,n,y,Male,0.16,0.086666666,0,0,0,3.100666667,0,0,0,6188,w,6099,ZG,04.12.20,5.3,1,9,5,0
DG4_F_10,DG4_F_2,DG4_F10_041220,DG4_F,0,0,0,0,0,0,0,n,n,Male,0.216666667,0.076666667,11.44,3.689529133,0.061492152,3.100666667,25.56,8.243388518,0.137389809,6188,w,6099,ZG,04.12.20,5.3,1,9,5,0
DG4_F_10,DG4_F_3,DG4_F10_041220,DG4_F,0,0,0,0,0,0,0,n,y,Male,0.223333334,0.04,18.2,5.869705439,0.097828424,3.100666667,0,0,0,6188,w,6099,ZG,04.12.20,5.3,1,9,5,0
DG4_F_10,DG4_F_4,DG4_F10_041220,DG4_F,0,0,0,2,0,0.333629893,1,n,y,Female,0.26,0.036666667,0,0,0,3.100666667,0,0,0,6188,w,6099,ZG,04.12.20,5.3,1,9,5,0.333629893
DG4_F_10,DG4_F_5,DG4_F10_041220,DG4_F,1,0,0,0,0,0,0,n,y,Female,0.206666666,0.053333333,45.36,14.62911202,0.243818534,3.100666667,0,0,0,6188,w,6099,ZG,04.12.20,5.3,1,9,5,0
DG4_F_10,DG4_F_6,DG4_F10_041220,DG4_F,0,0,0,0,0,0,0,y,y,Male,0.096666667,0.033333333,0,0,0,3.100666667,7.96,2.567189851,0.042786498,6188,w,6188,ZG,04.12.20,5.3,1,9,5,0
DG4_F_10,DG4_F_7,DG4_F10_041220,DG4_F,0,1,0,0,0,0,0,y,y,Male,0.146666667,0.05,0,0,0,3.100666667,0,0,0,6188,w,6188,ZG,04.12.20,5.3,1,9,5,0
DG4_F_10,DG4_F_8,DG4_F10_041220,DG4_F,0,0,0,0,0,0,0,y,y,Female,0.233333333,0.083333333,0,0,0,3.100666667,0,0,0,6188,w,6188,ZG,04.12.20,5.3,1,9,5,0
DG4_F_10,DG4_F_9,DG4_F10_041220,DG4_F,0,0,0,0,0,0,0,y,y,Female,0.15,0.026666667,0,0,0,3.100666667,0,0,0,6188,w,6188,ZG,04.12.20,5.3,1,9,5,0
DG4_F_2,DG4_F_1,DG4_F2_041220,DG4_F,0,0,0,0,0,0,0,y,y,Male,0.16,0.086666666,0,0,0,2.263333333,0,0,0,6099,m,6099,FG,04.12.20,5.4,2,10,5,0
DG4_F_2,DG4_F_10,DG4_F2_041220,DG4_F,0,0,0,0,0,0,0,n,y,Female,0.243333333,0.026666667,0,0,0,2.263333333,0,0,0,6099,m,6188,FG,04.12.20,5.4,2,10,5,0
DG4_F_2,DG4_F_3,DG4_F2_041220,DG4_F,0,0,0,0,0,0,0,y,y,Male,0.223333334,0.04,5.32,2.350515464,0.039175258,2.263333333,0,0,0,6099,m,6099,FG,04.12.20,5.4,2,10,5,0
DG4_F_2,DG4_F_4,DG4_F2_041220,DG4_F,0,0,0,0,0,0,0,y,y,Female,0.26,0.036666667,33.8,14.93372607,0.248895434,2.263333333,0,0,0,6099,m,6099,FG,04.12.20,5.4,2,10,5,0
DG4_F_2,DG4_F_5,DG4_F2_041220,DG4_F,0,0,0,0,0,0,0,y,y,Female,0.206666666,0.053333333,12.44,5.496318116,0.091605302,2.263333333,0,0,0,6099,m,6099,FG,04.12.20,5.4,2,10,5,0
DG4_F_2,DG4_F_6,DG4_F2_041220,DG4_F,0,0,0,0,0,0,0,n,y,Male,0.096666667,0.033333333,8.96,3.958762887,0.065979381,2.263333333,0,0,0,6099,m,6188,FG,04.12.20,5.4,2,10,5,0
DG4_F_2,DG4_F_7,DG4_F2_041220,DG4_F,1,0,0,0,0,0,0,n,y,Male,0.146666667,0.05,18.52,8.182621503,0.136377025,2.263333333,10.52,4.648011783,0.077466863,6099,m,6188,FG,04.12.20,5.4,2,10,5,0
DG4_F_2,DG4_F_8,DG4_F2_041220,DG4_F,0,0,0,0,0,0,0,n,y,Female,0.233333333,0.083333333,0,0,0,2.263333333,0,0,0,6099,m,6188,FG,04.12.20,5.4,2,10,5,0
DG4_F_2,DG4_F_9,DG4_F2_041220,DG4_F,0,0,0,0,0,0,0,n,y,Female,0.15,0.026666667,0,0,0,2.263333333,0,0,0,6099,m,6188,FG,04.12.20,5.4,2,10,5,0
DG4_F_3,DG4_F_1,DG4_F3_301120,DG4_F,0,0,0,1,0,0.125,1,y,n,Male,0.16,0.086666666,0,0,0,1.852,0,0,0,6099,m,6099,ZG,30.11.20,1.3,1,1,1,0.125
DG4_F_3,DG4_F_10,DG4_F3_301120,DG4_F,0,0,0,1,0,0.125,1,n,n,Female,0.243333333,0.026666667,15.6,8.423326134,0.140388769,1.852,19.04,10.28077754,0.171346292,6099,m,6188,ZG,30.11.20,1.3,1,1,1,0.125
DG4_F_3,DG4_F_2,DG4_F3_301120,DG4_F,0,0,0,1,0,0.125,1,y,n,Male,0.216666667,0.076666667,0,0,0,1.852,0,0,0,6099,m,6099,ZG,30.11.20,1.3,1,1,1,0.125
DG4_F_3,DG4_F_4,DG4_F3_301120,DG4_F,0,0,0,2,0,0.25,1,y,n,Female,0.26,0.036666667,0,0,0,1.852,0,0,0,6099,m,6099,ZG,30.11.20,1.3,1,1,1,0.25
DG4_F_3,DG4_F_5,DG4_F3_301120,DG4_F,1,0,0,0,0,0,0,y,n,Female,0.206666666,0.053333333,33.64,18.16414687,0.302735781,1.852,0,0,0,6099,m,6099,ZG,30.11.20,1.3,1,1,1,0
DG4_F_3,DG4_F_6,DG4_F3_301120,DG4_F,0,0,0,0,0,0,0,n,n,Male,0.096666667,0.033333333,7.32,3.952483801,0.06587473,1.852,0,0,0,6099,m,6188,ZG,30.11.20,1.3,1,1,1,0
DG4_F_3,DG4_F_7,DG4_F3_301120,DG4_F,0,0,0,2,0,0.25,1,n,n,Male,0.146666667,0.05,0,0,0,1.852,1.28,0.691144708,0.011519078,6099,m,6188,ZG,30.11.20,1.3,1,1,1,0.25
DG4_F_3,DG4_F_8,DG4_F3_301120,DG4_F,0,0,0,1,0,0.125,1,n,n,Female,0.233333333,0.083333333,19,10.25917927,0.170986321,1.852,0,0,0,6099,m,6188,ZG,30.11.20,1.3,1,1,1,0.125
DG4_F_3,DG4_F_9,DG4_F3_301120,DG4_F,0,0,0,0,0,0,0,n,n,Female,0.15,0.026666667,30.88,16.67386609,0.277897768,1.852,0,0,0,6099,m,6188,ZG,30.11.20,1.3,1,1,1,0
DG4_F_4,DG4_F_1,DG4_F4_011220,DG4_F,0,0,1,0,0.171330668,0,1,y,n,Male,0.16,0.086666666,0,0,0,6.22,0,0,0,6099,w,6099,FG,01.12.20,2.1,1,3,2,0.171330668
DG4_F_4,DG4_F_10,DG4_F4_011220,DG4_F,0,0,0,0,0,0,0,n,n,Female,0.243333333,0.026666667,37.28,5.993569132,0.099892819,6.22,22.76,3.659163987,0.060986066,6099,w,6188,FG,01.12.20,2.1,1,3,2,0
DG4_F_4,DG4_F_2,DG4_F4_011220,DG4_F,0,0,0,0,0,0,0,y,n,Male,0.216666667,0.076666667,24.08,3.871382637,0.064523044,6.22,0,0,0,6099,w,6099,FG,01.12.20,2.1,1,3,2,0
DG4_F_4,DG4_F_3,DG4_F4_011220,DG4_F,0,0,0,0,0,0,0,y,y,Male,0.223333334,0.04,0,0,0,6.22,0,0,0,6099,w,6099,FG,01.12.20,2.1,1,3,2,0
DG4_F_4,DG4_F_5,DG4_F4_011220,DG4_F,1,0,0,0,0,0,0,y,n,Female,0.206666666,0.053333333,4.08,0.655948553,0.010932476,6.22,0,0,0,6099,w,6099,FG,01.12.20,2.1,1,3,2,0
DG4_F_4,DG4_F_6,DG4_F4_011220,DG4_F,0,0,0,0,0,0,0,n,n,Male,0.096666667,0.033333333,0,0,0,6.22,0,0,0,6099,w,6188,FG,01.12.20,2.1,1,3,2,0
DG4_F_4,DG4_F_7,DG4_F4_011220,DG4_F,0,0,3,0,0.513992005,0,1,n,n,Male,0.146666667,0.05,110.12,17.70418006,0.295069668,6.22,0,0,0,6099,w,6188,FG,01.12.20,2.1,1,3,2,0.513992005
DG4_F_4,DG4_F_8,DG4_F4_011220,DG4_F,0,0,0,0,0,0,0,n,n,Female,0.233333333,0.083333333,0,0,0,6.22,0,0,0,6099,w,6188,FG,01.12.20,2.1,1,3,2,0
DG4_F_4,DG4_F_9,DG4_F4_011220,DG4_F,0,0,0,0,0,0,0,n,y,Female,0.15,0.026666667,0,0,0,6.22,0,0,0,6099,w,6188,FG,01.12.20,2.1,1,3,2,0
DG4_F_5,DG4_F_1,DG4_F5_031220,DG4_F,0,0,0,0,0,0,0,y,n,Male,0.16,0.086666666,18.12,3.767673968,0.062794566,4.809333333,0,0,0,6099,w,6099,FG,03.12.20,4.1,1,7,4,0
DG4_F_5,DG4_F_10,DG4_F5_031220,DG4_F,0,0,0,0,0,0,0,n,n,Female,0.243333333,0.026666667,24.88,5.173274189,0.086221236,4.809333333,0,0,0,6099,w,6188,FG,03.12.20,4.1,1,7,4,0
DG4_F_5,DG4_F_2,DG4_F5_031220,DG4_F,0,0,0,0,0,0,0,y,n,Male,0.216666667,0.076666667,11,2.287219296,0.038120322,4.809333333,0,0,0,6099,w,6099,FG,03.12.20,4.1,1,7,4,0
DG4_F_5,DG4_F_3,DG4_F5_031220,DG4_F,0,0,0,0,0,0,0,y,y,Male,0.223333334,0.04,3.64,0.756861658,0.012614361,4.809333333,0,0,0,6099,w,6099,FG,03.12.20,4.1,1,7,4,0
DG4_F_5,DG4_F_4,DG4_F5_031220,DG4_F,0,0,0,0,0,0,0,y,y,Female,0.26,0.036666667,35.18,7.314943167,0.121915719,4.809333333,0,0,0,6099,w,6099,FG,03.12.20,4.1,1,7,4,0
DG4_F_5,DG4_F_6,DG4_F5_031220,DG4_F,0,0,0,0,0,0,0,n,y,Male,0.096666667,0.033333333,124.56,25.89963959,0.43166066,4.809333333,0,0,0,6099,w,6188,FG,03.12.20,4.1,1,7,4,0
DG4_F_5,DG4_F_7,DG4_F5_031220,DG4_F,1,0,0,0,0,0,0,n,y,Male,0.146666667,0.05,26.84,5.580815082,0.093013585,4.809333333,0,0,0,6099,w,6188,FG,03.12.20,4.1,1,7,4,0
DG4_F_5,DG4_F_8,DG4_F5_031220,DG4_F,0,0,0,0,0,0,0,n,y,Female,0.233333333,0.083333333,0,0,0,4.809333333,0,0,0,6099,w,6188,FG,03.12.20,4.1,1,7,4,0
