trapped.pig.uniq.id,sow,sex,group.trapped.pig.order,location.test.box,interval_count,interval.dur,number.of.intervals,min.status,screams,screams.prop,escapes,invest.door,invest.door.prop,invest.window,invest.window.prop,outcome1,outcome2,outcome3,lat.helped.min,trapped.date,uniq.group,time.trial.begins,change.cort,time.post.sample,interval_time,ordinal.group.order,distress,distress.rate.per.min,window.rate.per.min
DG5_F_1,6421,Male,5,Front,15,60,20,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2021-02-03,DG5_F,10.06666667,0.183,10.7,878.240-938.240,5,0,0,0
DG5_F_1,6421,Male,5,Front,16,60,20,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2021-02-03,DG5_F,10.06666667,0.183,10.7,938.240-998.240,5,0,0,0
DG5_F_1,6421,Male,5,Front,17,60,20,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2021-02-03,DG5_F,10.06666667,0.183,10.7,998.240-1058.240,5,0,0,0
DG5_F_1,6421,Male,5,Front,18,60,20,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2021-02-03,DG5_F,10.06666667,0.183,10.7,1058.240-1118.240,5,0,0,0
DG5_F_1,6421,Male,5,Front,19,60,20,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2021-02-03,DG5_F,10.06666667,0.183,10.7,1118.240-1178.240,5,0,0,0
DG5_F_1,6421,Male,5,Front,20,43.24,20,trapped,0,0,0,0,0,1,0.023126735,Not helped,Trapped_over_3_mns,Full_trial,20,2021-02-03,DG5_F,10.06666667,0.183,10.7,1178.240-1221.480,5,0,0,1.3876040703052728
DG2_F_6,6235,Female,2,Front,1,60,21,trapped,0,0,0,10,0.166666667,16,0.266666667,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-07,DG2_F,11.5,1.53,12.33333333,49.520-109.520,2,0,0,16
DG2_F_6,6235,Female,2,Front,2,60,21,trapped,0,0,1,2,0.033333333,3,0.05,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-07,DG2_F,11.5,1.53,12.33333333,109.520-169.520,2,1,1,3
DG2_F_6,6235,Female,2,Front,3,60,21,trapped,0,0,2,1,0.016666667,5,0.083333333,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-07,DG2_F,11.5,1.53,12.33333333,169.520-229.520,2,2,2,5
DG2_F_6,6235,Female,2,Front,4,60,21,trapped,0,0,3,0,0,3,0.05,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-07,DG2_F,11.5,1.53,12.33333333,229.520-289.520,2,3,3,3
DG2_F_6,6235,Female,2,Front,5,60,21,trapped,0,0,0,1,0.016666667,2,0.033333333,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-07,DG2_F,11.5,1.53,12.33333333,289.520-349.520,2,0,0,2
DG2_F_6,6235,Female,2,Front,6,60,21,trapped,1,0.016666667,0,1,0.016666667,3,0.05,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-07,DG2_F,11.5,1.53,12.33333333,349.520-409.520,2,1,1,3
DG2_F_6,6235,Female,2,Front,7,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-07,DG2_F,11.5,1.53,12.33333333,409.520-469.520,2,0,0,0
DG2_F_6,6235,Female,2,Front,8,60,21,trapped,0,0,0,0,0,1,0.016666667,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-07,DG2_F,11.5,1.53,12.33333333,469.520-529.520,2,0,0,1
DG2_F_6,6235,Female,2,Front,9,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-07,DG2_F,11.5,1.53,12.33333333,529.520-589.520,2,0,0,0
DG2_F_6,6235,Female,2,Front,10,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-07,DG2_F,11.5,1.53,12.33333333,589.520-649.520,2,0,0,0
DG2_F_6,6235,Female,2,Front,11,60,21,trapped,0,0,0,0,0,1,0.016666667,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-07,DG2_F,11.5,1.53,12.33333333,649.520-709.520,2,0,0,1
DG2_F_6,6235,Female,2,Front,12,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-07,DG2_F,11.5,1.53,12.33333333,709.520-769.520,2,0,0,0
DG2_F_6,6235,Female,2,Front,13,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-07,DG2_F,11.5,1.53,12.33333333,769.520-829.520,2,0,0,0
DG2_F_6,6235,Female,2,Front,14,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-07,DG2_F,11.5,1.53,12.33333333,829.520-889.520,2,0,0,0
DG2_F_6,6235,Female,2,Front,15,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-07,DG2_F,11.5,1.53,12.33333333,889.520-949.520,2,0,0,0
DG2_F_6,6235,Female,2,Front,16,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-07,DG2_F,11.5,1.53,12.33333333,949.520-1009.520,2,0,0,0
DG2_F_6,6235,Female,2,Front,17,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-07,DG2_F,11.5,1.53,12.33333333,1009.520-1069.520,2,0,0,0
DG2_F_6,6235,Female,2,Front,18,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-07,DG2_F,11.5,1.53,12.33333333,1069.520-1129.520,2,0,0,0
DG2_F_6,6235,Female,2,Front,19,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-07,DG2_F,11.5,1.53,12.33333333,1129.520-1189.520,2,0,0,0
DG2_F_6,6235,Female,2,Front,20,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-07,DG2_F,11.5,1.53,12.33333333,1189.520-1249.520,2,0,0,0
DG2_F_7,5952,Male,4,Side,1,60,21,trapped,0,0,1,6,0.1,9,0.15,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-08,DG2_F,13.68333333,-1.083,14.5,31.480-91.480,4,1,1,9
DG2_F_7,5952,Male,4,Side,2,60,21,trapped,0,0,0,2,0.033333333,3,0.05,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-08,DG2_F,13.68333333,-1.083,14.5,91.480-151.480,4,0,0,3
DG2_F_7,5952,Male,4,Side,3,60,21,trapped,0,0,0,0,0,4,0.066666667,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-08,DG2_F,13.68333333,-1.083,14.5,151.480-211.480,4,0,0,4
DG2_F_7,5952,Male,4,Side,4,60,21,trapped,0,0,0,0,0,3,0.05,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-08,DG2_F,13.68333333,-1.083,14.5,211.480-271.480,4,0,0,3
DG2_F_7,5952,Male,4,Side,5,60,21,trapped,0,0,0,0,0,2,0.033333333,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-08,DG2_F,13.68333333,-1.083,14.5,271.480-331.480,4,0,0,2
DG2_F_7,5952,Male,4,Side,6,60,21,trapped,0,0,0,0,0,3,0.05,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-08,DG2_F,13.68333333,-1.083,14.5,331.480-391.480,4,0,0,3
DG2_F_7,5952,Male,4,Side,7,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-08,DG2_F,13.68333333,-1.083,14.5,391.480-451.480,4,0,0,0
DG2_F_7,5952,Male,4,Side,8,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-08,DG2_F,13.68333333,-1.083,14.5,451.480-511.480,4,0,0,0
DG2_F_7,5952,Male,4,Side,9,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-08,DG2_F,13.68333333,-1.083,14.5,511.480-571.480,4,0,0,0
DG2_F_7,5952,Male,4,Side,10,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-08,DG2_F,13.68333333,-1.083,14.5,571.480-631.480,4,0,0,0
DG2_F_7,5952,Male,4,Side,11,60,21,trapped,0,0,0,0,0,4,0.066666667,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-08,DG2_F,13.68333333,-1.083,14.5,631.480-691.480,4,0,0,4
DG2_F_7,5952,Male,4,Side,12,60,21,trapped,0,0,0,0,0,3,0.05,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-08,DG2_F,13.68333333,-1.083,14.5,691.480-751.480,4,0,0,3
DG2_F_7,5952,Male,4,Side,13,60,21,trapped,0,0,0,0,0,1,0.016666667,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-08,DG2_F,13.68333333,-1.083,14.5,751.480-811.480,4,0,0,1
DG2_F_7,5952,Male,4,Side,14,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-08,DG2_F,13.68333333,-1.083,14.5,811.480-871.480,4,0,0,0
DG2_F_7,5952,Male,4,Side,15,60,21,trapped,0,0,0,0,0,1,0.016666667,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-08,DG2_F,13.68333333,-1.083,14.5,871.480-931.480,4,0,0,1
DG2_F_7,5952,Male,4,Side,16,60,21,trapped,0,0,0,0,0,1,0.016666667,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-08,DG2_F,13.68333333,-1.083,14.5,931.480-991.480,4,0,0,1
DG2_F_7,5952,Male,4,Side,17,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-08,DG2_F,13.68333333,-1.083,14.5,991.480-1051.480,4,0,0,0
DG2_F_7,5952,Male,4,Side,18,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-08,DG2_F,13.68333333,-1.083,14.5,1051.480-1111.480,4,0,0,0
DG2_F_7,5952,Male,4,Side,19,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-08,DG2_F,13.68333333,-1.083,14.5,1111.480-1171.480,4,0,0,0
DG2_F_7,5952,Male,4,Side,20,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-09-08,DG2_F,13.68333333,-1.083,14.5,1171.480-1231.480,4,0,0,0
DG3_W_1,6079,Male,4,Front,1,60,21,trapped,0,0,0,4,0.066666667,7,0.116666667,Not helped,Trapped_over_3_mns,Full_trial,20,2020-10-20,DG3_W,10.46666667,4.779,11.25,48.520-108.520,4,0,0,7
DG3_W_1,6079,Male,4,Front,2,60,21,trapped,0,0,1,2,0.033333333,4,0.066666667,Not helped,Trapped_over_3_mns,Full_trial,20,2020-10-20,DG3_W,10.46666667,4.779,11.25,108.520-168.520,4,1,1,4
DG3_W_1,6079,Male,4,Front,3,60,21,trapped,0,0,0,0,0,3,0.05,Not helped,Trapped_over_3_mns,Full_trial,20,2020-10-20,DG3_W,10.46666667,4.779,11.25,168.520-228.520,4,0,0,3
DG3_W_1,6079,Male,4,Front,4,60,21,trapped,0,0,0,0,0,2,0.033333333,Not helped,Trapped_over_3_mns,Full_trial,20,2020-10-20,DG3_W,10.46666667,4.779,11.25,228.520-288.520,4,0,0,2
DG3_W_1,6079,Male,4,Front,5,60,21,trapped,0,0,0,0,0,1,0.016666667,Not helped,Trapped_over_3_mns,Full_trial,20,2020-10-20,DG3_W,10.46666667,4.779,11.25,288.520-348.520,4,0,0,1
DG3_W_1,6079,Male,4,Front,6,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-10-20,DG3_W,10.46666667,4.779,11.25,348.520-408.520,4,0,0,0
DG3_W_1,6079,Male,4,Front,7,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-10-20,DG3_W,10.46666667,4.779,11.25,408.520-468.520,4,0,0,0
DG3_W_1,6079,Male,4,Front,8,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-10-20,DG3_W,10.46666667,4.779,11.25,468.520-528.520,4,0,0,0
DG3_W_1,6079,Male,4,Front,9,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-10-20,DG3_W,10.46666667,4.779,11.25,528.520-588.520,4,0,0,0
DG3_W_1,6079,Male,4,Front,10,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-10-20,DG3_W,10.46666667,4.779,11.25,588.520-648.520,4,0,0,0
DG3_W_1,6079,Male,4,Front,11,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-10-20,DG3_W,10.46666667,4.779,11.25,648.520-708.520,4,0,0,0
DG3_W_1,6079,Male,4,Front,12,60,21,trapped,0,0,0,0,0,1,0.016666667,Not helped,Trapped_over_3_mns,Full_trial,20,2020-10-20,DG3_W,10.46666667,4.779,11.25,708.520-768.520,4,0,0,1
DG3_W_1,6079,Male,4,Front,13,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-10-20,DG3_W,10.46666667,4.779,11.25,768.520-828.520,4,0,0,0
DG3_W_1,6079,Male,4,Front,14,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-10-20,DG3_W,10.46666667,4.779,11.25,828.520-888.520,4,0,0,0
DG3_W_1,6079,Male,4,Front,15,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-10-20,DG3_W,10.46666667,4.779,11.25,888.520-948.520,4,0,0,0
DG3_W_1,6079,Male,4,Front,16,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-10-20,DG3_W,10.46666667,4.779,11.25,948.520-1008.520,4,0,0,0
DG3_W_1,6079,Male,4,Front,17,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-10-20,DG3_W,10.46666667,4.779,11.25,1008.520-1068.520,4,0,0,0
DG3_W_1,6079,Male,4,Front,18,60,21,trapped,0,0,0,0,0,1,0.016666667,Not helped,Trapped_over_3_mns,Full_trial,20,2020-10-20,DG3_W,10.46666667,4.779,11.25,1068.520-1128.520,4,0,0,1
DG3_W_1,6079,Male,4,Front,19,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-10-20,DG3_W,10.46666667,4.779,11.25,1128.520-1188.520,4,0,0,0
DG3_W_1,6079,Male,4,Front,20,60,21,trapped,0,0,0,0,0,2,0.033333333,Not helped,Trapped_over_3_mns,Full_trial,20,2020-10-20,DG3_W,10.46666667,4.779,11.25,1188.520-1248.520,4,0,0,2
DG4_F_8,6188,Female,6,Front,1,60,21,trapped,0,0,4,9,0.15,10,0.166666667,Not helped,Trapped_over_3_mns,Full_trial,20,2020-12-02,DG4_F,14.5,0.537,15.08333333,39.480-99.480,6,4,4,10
DG4_F_8,6188,Female,6,Front,2,60,21,trapped,1,0.016666667,2,1,0.016666667,3,0.05,Not helped,Trapped_over_3_mns,Full_trial,20,2020-12-02,DG4_F,14.5,0.537,15.08333333,99.480-159.480,6,3,3,3
DG4_F_8,6188,Female,6,Front,3,60,21,trapped,0,0,0,3,0.05,4,0.066666667,Not helped,Trapped_over_3_mns,Full_trial,20,2020-12-02,DG4_F,14.5,0.537,15.08333333,159.480-219.480,6,0,0,4
DG4_F_8,6188,Female,6,Front,4,60,21,trapped,0,0,0,0,0,1,0.016666667,Not helped,Trapped_over_3_mns,Full_trial,20,2020-12-02,DG4_F,14.5,0.537,15.08333333,219.480-279.480,6,0,0,1
DG4_F_8,6188,Female,6,Front,5,60,21,trapped,1,0.016666667,0,0,0,1,0.016666667,Not helped,Trapped_over_3_mns,Full_trial,20,2020-12-02,DG4_F,14.5,0.537,15.08333333,279.480-339.480,6,1,1,1
DG4_F_8,6188,Female,6,Front,6,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-12-02,DG4_F,14.5,0.537,15.08333333,339.480-399.480,6,0,0,0
DG4_F_8,6188,Female,6,Front,7,60,21,trapped,0,0,0,0,0,1,0.016666667,Not helped,Trapped_over_3_mns,Full_trial,20,2020-12-02,DG4_F,14.5,0.537,15.08333333,399.480-459.480,6,0,0,1
DG4_F_8,6188,Female,6,Front,8,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-12-02,DG4_F,14.5,0.537,15.08333333,459.480-519.480,6,0,0,0
DG4_F_8,6188,Female,6,Front,9,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-12-02,DG4_F,14.5,0.537,15.08333333,519.480-579.480,6,0,0,0
DG4_F_8,6188,Female,6,Front,10,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-12-02,DG4_F,14.5,0.537,15.08333333,579.480-639.480,6,0,0,0
DG4_F_8,6188,Female,6,Front,11,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-12-02,DG4_F,14.5,0.537,15.08333333,639.480-699.480,6,0,0,0
DG4_F_8,6188,Female,6,Front,12,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-12-02,DG4_F,14.5,0.537,15.08333333,699.480-759.480,6,0,0,0
DG4_F_8,6188,Female,6,Front,13,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-12-02,DG4_F,14.5,0.537,15.08333333,759.480-819.480,6,0,0,0
DG4_F_8,6188,Female,6,Front,14,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-12-02,DG4_F,14.5,0.537,15.08333333,819.480-879.480,6,0,0,0
DG4_F_8,6188,Female,6,Front,15,60,21,trapped,1,0.016666667,0,1,0.016666667,2,0.033333333,Not helped,Trapped_over_3_mns,Full_trial,20,2020-12-02,DG4_F,14.5,0.537,15.08333333,879.480-939.480,6,1,1,2
DG4_F_8,6188,Female,6,Front,16,60,21,trapped,1,0.016666667,0,0,0,1,0.016666667,Not helped,Trapped_over_3_mns,Full_trial,20,2020-12-02,DG4_F,14.5,0.537,15.08333333,939.480-999.480,6,1,1,1
DG4_F_8,6188,Female,6,Front,17,60,21,trapped,0,0,1,1,0.016666667,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-12-02,DG4_F,14.5,0.537,15.08333333,999.480-1059.480,6,1,1,0
DG4_F_8,6188,Female,6,Front,18,60,21,trapped,0,0,0,1,0.016666667,2,0.033333333,Not helped,Trapped_over_3_mns,Full_trial,20,2020-12-02,DG4_F,14.5,0.537,15.08333333,1059.480-1119.480,6,0,0,2
DG4_F_8,6188,Female,6,Front,19,60,21,trapped,0,0,0,0,0,1,0.016666667,Not helped,Trapped_over_3_mns,Full_trial,20,2020-12-02,DG4_F,14.5,0.537,15.08333333,1119.480-1179.480,6,0,0,1
DG4_F_8,6188,Female,6,Front,20,60,21,trapped,0,0,0,1,0.016666667,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-12-02,DG4_F,14.5,0.537,15.08333333,1179.480-1239.480,6,0,0,0
DG4_F_9,6188,Female,2,Front,1,60,21,trapped,0,0,0,3,0.05,4,0.066666667,Not helped,Trapped_over_3_mns,Full_trial,20,2020-11-30,DG4_F,13.36666667,-3.249,14.11666667,33.200-93.200,2,0,0,4
DG4_F_9,6188,Female,2,Front,2,60,21,trapped,0,0,0,4,0.066666667,2,0.033333333,Not helped,Trapped_over_3_mns,Full_trial,20,2020-11-30,DG4_F,13.36666667,-3.249,14.11666667,93.200-153.200,2,0,0,2
DG4_F_9,6188,Female,2,Front,3,60,21,trapped,0,0,0,3,0.05,6,0.1,Not helped,Trapped_over_3_mns,Full_trial,20,2020-11-30,DG4_F,13.36666667,-3.249,14.11666667,153.200-213.200,2,0,0,6
DG4_F_9,6188,Female,2,Front,4,60,21,trapped,0,0,0,5,0.083333333,5,0.083333333,Not helped,Trapped_over_3_mns,Full_trial,20,2020-11-30,DG4_F,13.36666667,-3.249,14.11666667,213.200-273.200,2,0,0,5
DG4_F_9,6188,Female,2,Front,5,60,21,trapped,0,0,0,1,0.016666667,1,0.016666667,Not helped,Trapped_over_3_mns,Full_trial,20,2020-11-30,DG4_F,13.36666667,-3.249,14.11666667,273.200-333.200,2,0,0,1
DG4_F_9,6188,Female,2,Front,6,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-11-30,DG4_F,13.36666667,-3.249,14.11666667,333.200-393.200,2,0,0,0
DG4_F_9,6188,Female,2,Front,7,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-11-30,DG4_F,13.36666667,-3.249,14.11666667,393.200-453.200,2,0,0,0
DG4_F_9,6188,Female,2,Front,8,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-11-30,DG4_F,13.36666667,-3.249,14.11666667,453.200-513.200,2,0,0,0
DG4_F_9,6188,Female,2,Front,9,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-11-30,DG4_F,13.36666667,-3.249,14.11666667,513.200-573.200,2,0,0,0
DG4_F_9,6188,Female,2,Front,10,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-11-30,DG4_F,13.36666667,-3.249,14.11666667,573.200-633.200,2,0,0,0
DG4_F_9,6188,Female,2,Front,11,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-11-30,DG4_F,13.36666667,-3.249,14.11666667,633.200-693.200,2,0,0,0
DG4_F_9,6188,Female,2,Front,12,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-11-30,DG4_F,13.36666667,-3.249,14.11666667,693.200-753.200,2,0,0,0
DG4_F_9,6188,Female,2,Front,13,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-11-30,DG4_F,13.36666667,-3.249,14.11666667,753.200-813.200,2,0,0,0
DG4_F_9,6188,Female,2,Front,14,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-11-30,DG4_F,13.36666667,-3.249,14.11666667,813.200-873.200,2,0,0,0
DG4_F_9,6188,Female,2,Front,15,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-11-30,DG4_F,13.36666667,-3.249,14.11666667,873.200-933.200,2,0,0,0
DG4_F_9,6188,Female,2,Front,16,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-11-30,DG4_F,13.36666667,-3.249,14.11666667,933.200-993.200,2,0,0,0
DG4_F_9,6188,Female,2,Front,17,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-11-30,DG4_F,13.36666667,-3.249,14.11666667,993.200-1053.200,2,0,0,0
DG4_F_9,6188,Female,2,Front,18,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-11-30,DG4_F,13.36666667,-3.249,14.11666667,1053.200-1113.200,2,0,0,0
DG4_F_9,6188,Female,2,Front,19,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-11-30,DG4_F,13.36666667,-3.249,14.11666667,1113.200-1173.200,2,0,0,0
DG4_F_9,6188,Female,2,Front,20,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2020-11-30,DG4_F,13.36666667,-3.249,14.11666667,1173.200-1233.200,2,0,0,0
DG5_F_6,6407,Male,10,Side,1,60,21,trapped,0,0,1,1,0.016666667,9,0.15,Not helped,Trapped_over_3_mns,Full_trial,20,2021-02-05,DG5_F,10.45,7.182,11.08333333,26.040-86.040,10,1,1,9
DG5_F_6,6407,Male,10,Side,2,60,21,trapped,2,0.033333333,0,3,0.05,3,0.05,Not helped,Trapped_over_3_mns,Full_trial,20,2021-02-05,DG5_F,10.45,7.182,11.08333333,86.040-146.040,10,2,2,3
DG5_F_6,6407,Male,10,Side,3,60,21,trapped,0,0,0,2,0.033333333,4,0.066666667,Not helped,Trapped_over_3_mns,Full_trial,20,2021-02-05,DG5_F,10.45,7.182,11.08333333,146.040-206.040,10,0,0,4
DG5_F_6,6407,Male,10,Side,4,60,21,trapped,3,0.05,1,1,0.016666667,4,0.066666667,Not helped,Trapped_over_3_mns,Full_trial,20,2021-02-05,DG5_F,10.45,7.182,11.08333333,206.040-266.040,10,4,4,4
DG5_F_6,6407,Male,10,Side,5,60,21,trapped,1,0.016666667,0,0,0,2,0.033333333,Not helped,Trapped_over_3_mns,Full_trial,20,2021-02-05,DG5_F,10.45,7.182,11.08333333,266.040-326.040,10,1,1,2
DG5_F_6,6407,Male,10,Side,6,60,21,trapped,0,0,0,1,0.016666667,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2021-02-05,DG5_F,10.45,7.182,11.08333333,326.040-386.040,10,0,0,0
DG5_F_6,6407,Male,10,Side,7,60,21,trapped,0,0,0,0,0,2,0.033333333,Not helped,Trapped_over_3_mns,Full_trial,20,2021-02-05,DG5_F,10.45,7.182,11.08333333,386.040-446.040,10,0,0,2
DG5_F_6,6407,Male,10,Side,8,60,21,trapped,0,0,0,0,0,2,0.033333333,Not helped,Trapped_over_3_mns,Full_trial,20,2021-02-05,DG5_F,10.45,7.182,11.08333333,446.040-506.040,10,0,0,2
DG5_F_6,6407,Male,10,Side,9,60,21,trapped,0,0,0,0,0,1,0.016666667,Not helped,Trapped_over_3_mns,Full_trial,20,2021-02-05,DG5_F,10.45,7.182,11.08333333,506.040-566.040,10,0,0,1
DG5_F_6,6407,Male,10,Side,10,60,21,trapped,0,0,0,1,0.016666667,1,0.016666667,Not helped,Trapped_over_3_mns,Full_trial,20,2021-02-05,DG5_F,10.45,7.182,11.08333333,566.040-626.040,10,0,0,1
DG5_F_6,6407,Male,10,Side,11,60,21,trapped,1,0.016666667,0,1,0.016666667,2,0.033333333,Not helped,Trapped_over_3_mns,Full_trial,20,2021-02-05,DG5_F,10.45,7.182,11.08333333,626.040-686.040,10,1,1,2
DG5_F_6,6407,Male,10,Side,12,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2021-02-05,DG5_F,10.45,7.182,11.08333333,686.040-746.040,10,0,0,0
DG5_F_6,6407,Male,10,Side,13,60,21,trapped,0,0,0,1,0.016666667,2,0.033333333,Not helped,Trapped_over_3_mns,Full_trial,20,2021-02-05,DG5_F,10.45,7.182,11.08333333,746.040-806.040,10,0,0,2
DG5_F_6,6407,Male,10,Side,14,60,21,trapped,0,0,0,0,0,0,0,Not helped,Trapped_over_3_mns,Full_trial,20,2021-02-05,DG5_F,10.45,7.182,11.08333333,806.040-866.040,10,0,0,0
